player_id,name,position,date_of_birth,nationality,shirt_number,team_id,team_name,competition_id
271514,Álvaro Martínez,Defence,2002-05-04,Spain,,583,Moreirense FC,2017
178712,Vasco Sousa,Midfield,2003-04-03,Portugal,,583,Moreirense FC,2017
191408,Rodri Alonso,Midfield,2003-01-04,Spain,,583,Moreirense FC,2017
191985,Mateja Stjepanovic,Midfield,2004-02-20,Serbia,,583,Moreirense FC,2017
263535,Nile John,Midfield,2003-03-06,England,,583,Moreirense FC,2017
270448,Jimi Gower,Midfield,2004-10-01,England,,583,Moreirense FC,2017
274500,Afonso Assis,Midfield,2006-07-15,Portugal,,583,Moreirense FC,2017
291863,Miguel Silva,Midfield,2007-12-17,Portugal,,583,Moreirense FC,2017
105208,Kiko Bondoso,Offence,1995-11-17,Portugal,,583,Moreirense FC,2017
149744,Cédric Teguia,Offence,2001-10-01,Cameroon,,583,Moreirense FC,2017
211818,Luís Semedo,Offence,2003-08-11,Portugal,,583,Moreirense FC,2017
264054,Landerson,Offence,2006-12-12,Brazil,,583,Moreirense FC,2017
275027,Yan Maranhão,Offence,2002-09-13,Brazil,,583,Moreirense FC,2017
213097,Gilberto Batista,Centre-Back,2003-12-29,Guinea-Bissau,,583,Moreirense FC,2017
188084,Dinis Pinto,Right-Back,2000-08-24,Portugal,,583,Moreirense FC,2017
171328,Fabiano Silva,Right-Back,2000-03-14,Brazil,,583,Moreirense FC,2017
169237,Alanzinho,Attacking Midfield,2000-03-08,Brazil,,583,Moreirense FC,2017
13839,Maracás,Centre-Back,1994-04-27,Brazil,,583,Moreirense FC,2017
100703,Ignacio De Arruabarrena,Goalkeeper,1997-01-16,Uruguay,,712,FC Arouca,2017
102210,João Valido,Goalkeeper,2000-03-03,Portugal,,712,FC Arouca,2017
202404,Jakub Vinarčík,Goalkeeper,2005-07-11,Slovakia,,712,FC Arouca,2017
131240,Amadou Dante,Defence,2000-10-07,Mali,,712,FC Arouca,2017
140169,José Fontán,Defence,2000-02-11,Spain,,712,FC Arouca,2017
151938,Boris Popović,Defence,2000-02-26,France,,712,FC Arouca,2017
157101,Diogo Monteiro,Defence,2005-01-28,Switzerland,,712,FC Arouca,2017
216483,Omar Fayed,Defence,2003-07-04,Egypt,,712,FC Arouca,2017
275631,José Silva,Defence,2005-08-20,Portugal,,712,FC Arouca,2017
81391,Barbero,Offence,1998-08-17,Spain,,712,FC Arouca,2017
161005,Dylan Nandín,Offence,2002-02-28,Uruguay,,712,FC Arouca,2017
178782,Brian Mansilla,Offence,2002-05-14,Uruguay,,712,FC Arouca,2017
281961,Batata,Offence,2007-04-15,Portugal,,712,FC Arouca,2017
270595,Mateo Flores,Central Midfield,2004-04-07,Spain,,712,FC Arouca,2017
214415,Espen van Ee,Central Midfield,2003-07-05,Netherlands,,712,FC Arouca,2017
203446,Yellu,Central Midfield,2004-05-25,Spain,,712,FC Arouca,2017
191142,Pedro Santos,Central Midfield,2000-10-12,Portugal,,712,FC Arouca,2017
182405,Hyun-Ju Lee,Attacking Midfield,2003-02-07,South Korea,,712,FC Arouca,2017
180178,Puche,Left Winger,2001-04-30,Spain,,712,FC Arouca,2017
169128,Taichi Fukui,Central Midfield,2004-07-15,Japan,,712,FC Arouca,2017
153734,Matí­as Rocha,Centre-Back,2001-02-13,Uruguay,,712,FC Arouca,2017
152585,Fally Mayulu,Centre-Forward,2002-07-15,France,,712,FC Arouca,2017
143641,Alfonso Trezza,Right Winger,1999-06-22,Uruguay,,712,FC Arouca,2017
136929,Pablo Gozalbez,Attacking Midfield,2001-04-30,Spain,,712,FC Arouca,2017
92089,Naïs Djouahra,Left Winger,1999-11-23,France,,712,FC Arouca,2017
80899,Javi Sánchez,Centre-Back,1997-03-14,Spain,,712,FC Arouca,2017
53121,Tiago Esgaio,Right-Back,1995-08-01,Portugal,,712,FC Arouca,2017
21132,David Simão,Central Midfield,1990-05-15,France,,712,FC Arouca,2017
7620,Bas Kuipers,Left-Back,1994-08-17,Netherlands,,712,FC Arouca,2017
152461,Lucas Cañizars,Goalkeeper,2002-05-10,Spain,,1049,CD Tondela,2017
182049,Bernardo Fontes,Goalkeeper,2002-07-23,Brazil,,1049,CD Tondela,2017
263552,Gabriel Souza,Goalkeeper,1997-01-01,Brazil,,1049,CD Tondela,2017
281728,Rodrigo Silva,Goalkeeper,2009-05-09,Portugal,,1049,CD Tondela,2017
32288,João Afonso,Defence,1990-05-28,Portugal,,1049,CD Tondela,2017
45331,Bebeto,Defence,1990-01-01,Brazil,,1049,CD Tondela,2017
98947,Rodrigo Conceição,Defence,2000-01-02,Portugal,,1049,CD Tondela,2017
146970,Christian Marques,Defence,2003-01-15,Switzerland,,1049,CD Tondela,2017
166113,Emmanuel Maviram,Defence,2001-04-04,Nigeria,,1049,CD Tondela,2017
171329,Tiago Manso,Defence,1999-12-13,Portugal,,1049,CD Tondela,2017
178447,Brayan Medina,Defence,2002-03-04,Colombia,,1049,CD Tondela,2017
187212,Joao Silva,Defence,1999-01-14,Portugal,,1049,CD Tondela,2017
281956,Tomás Brito,Defence,2007-09-13,Portugal,,1049,CD Tondela,2017
82672,Benjamin Mbunga-Kimpioka,Midfield,2000-02-21,Sweden,,1049,CD Tondela,2017
133788,Sphephelo Sithole,Midfield,1999-03-03,South Africa,,1049,CD Tondela,2017
167273,Helder Tavares,Midfield,1989-12-26,Portugal,,1049,CD Tondela,2017
204143,Hugo Félix,Midfield,2004-03-03,Portugal,,1049,CD Tondela,2017
243612,Cícero,Midfield,1997-05-10,Brazil,,1049,CD Tondela,2017
262938,Juan Rodríguez,Midfield,2006-03-27,Ecuador,,1049,CD Tondela,2017
102355,Arjen van der Heide,Offence,2001-11-19,Netherlands,,1049,CD Tondela,2017
179588,Sie Ouattara,Offence,2002-05-20,Ivory Coast,,1049,CD Tondela,2017
242516,Pedro Maranhão,Offence,1999-03-02,Brazil,,1049,CD Tondela,2017
255930,Makan Aïko,Left Winger,2001-01-07,France,,1049,CD Tondela,2017
251133,Xabi Huarte,Attacking Midfield,2001-02-25,Spain,,1049,CD Tondela,2017
188926,Joe Hodge,Defensive Midfield,2004-06-05,England,,1049,CD Tondela,2017
148272,Rémy Vita,Left-Back,2001-04-01,France,,1049,CD Tondela,2017
8758,Rony Lopes,Right Winger,1995-12-28,Brazil,,1049,CD Tondela,2017
812,Jordan Siebatcheu,Centre-Forward,1996-04-26,USA,,1049,CD Tondela,2017
111481,Anatolii Trubin,Goalkeeper,2001-08-01,Ukraine,,1903,Sport Lisboa e Benfica,2017
153846,Samuel Soares,Goalkeeper,2002-06-15,Portugal,,1903,Sport Lisboa e Benfica,2017
273525,Diogo Ferreira,Goalkeeper,2007-02-10,Portugal,,1903,Sport Lisboa e Benfica,2017
282866,Arnas Voitinovičius,Goalkeeper,2006-08-30,Lithuania,,1903,Sport Lisboa e Benfica,2017
3205,Nicolás Otamendi,Defence,1988-02-12,Argentina,,1903,Sport Lisboa e Benfica,2017
81816,Amar Dedić,Defence,2002-08-18,Austria,,1903,Sport Lisboa e Benfica,2017
177842,Tomas Araujo,Defence,2002-05-16,Portugal,,1903,Sport Lisboa e Benfica,2017
209178,Sidny Lopes Cabral,Defence,2002-09-18,Netherlands,,1903,Sport Lisboa e Benfica,2017
262709,João Fonseca,Defence,2006-08-31,Portugal,,1903,Sport Lisboa e Benfica,2017
262714,Joshua Wynder,Defence,2005-05-02,USA,,1903,Sport Lisboa e Benfica,2017
262856,Gonçalo Oliveira,Defence,2006-07-04,Portugal,,1903,Sport Lisboa e Benfica,2017
273524,Kevin Pinto,Defence,2006-09-23,Portugal,,1903,Sport Lisboa e Benfica,2017
282871,Daniel Banjaqui,Defence,2008-03-24,Portugal,,1903,Sport Lisboa e Benfica,2017
289781,José Neto,Defence,2008-04-19,Portugal,,1903,Sport Lisboa e Benfica,2017
8128,Dodi Lukebakio,Midfield,1997-09-24,Belgium,,1903,Sport Lisboa e Benfica,2017
38088,Fredrik Aursnes,Midfield,1995-12-10,Norway,,1903,Sport Lisboa e Benfica,2017
151558,Heorhii Sudakov,Midfield,2002-09-01,Ukraine,,1903,Sport Lisboa e Benfica,2017
170657,Richard Rios,Midfield,2000-06-02,Colombia,,1903,Sport Lisboa e Benfica,2017
183643,Franjo Ivanovic,Midfield,2003-10-01,Austria,,1903,Sport Lisboa e Benfica,2017
246194,Diogo Prioste,Midfield,2004-03-26,Portugal,,1903,Sport Lisboa e Benfica,2017
262645,João Veloso,Midfield,2005-06-26,Portugal,,1903,Sport Lisboa e Benfica,2017
275555,Tiago Freitas,Midfield,2006-08-17,Portugal,,1903,Sport Lisboa e Benfica,2017
282868,Miguel Figueiredo,Midfield,2008-08-02,Portugal,,1903,Sport Lisboa e Benfica,2017
16748,Rafa Silva,Offence,1993-05-17,Portugal,,1903,Sport Lisboa e Benfica,2017
67299,Vangelis Pavlidis,Offence,1998-11-21,Greece,,1903,Sport Lisboa e Benfica,2017
157796,Andreas Schjelderup,Offence,2004-06-01,Norway,,1903,Sport Lisboa e Benfica,2017
251296,João Rêgo,Offence,2005-06-20,Portugal,,1903,Sport Lisboa e Benfica,2017
263708,Rodrigo Rêgo,Offence,2005-01-03,Portugal,,1903,Sport Lisboa e Benfica,2017
282872,Gonçalo Moreira,Offence,2006-01-03,Portugal,,1903,Sport Lisboa e Benfica,2017
291341,Anísio Cabral,Offence,2008-02-15,Portugal,,1903,Sport Lisboa e Benfica,2017
182123,Gianluca Prestianni,Right Winger,2006-01-31,Argentina,,1903,Sport Lisboa e Benfica,2017
177322,Henrique Araujo,Centre-Forward,2002-01-19,Portugal,,1903,Sport Lisboa e Benfica,2017
175753,Samuel Dahl,Left-Back,2003-03-04,Sweden,,1903,Sport Lisboa e Benfica,2017
158894,Enzo Barrenechea,Defensive Midfield,2001-05-22,Argentina,,1903,Sport Lisboa e Benfica,2017
82403,Leandro Barreiro Martins,Central Midfield,2000-01-03,Luxembourg,,1903,Sport Lisboa e Benfica,2017
70583,Alexander Bah,Right-Back,1997-12-09,Denmark,,1903,Sport Lisboa e Benfica,2017
9553,Bruma,Left Winger,1994-10-24,Guinea-Bissau,,1903,Sport Lisboa e Benfica,2017
194008,Manu Silva,Defensive Midfield,2001-06-12,Portugal,,1903,Sport Lisboa e Benfica,2017
185610,Antonio Silva,Centre-Back,2003-10-31,Portugal,,1903,Sport Lisboa e Benfica,2017
1232,Lucas França,Goalkeeper,1996-01-19,Brazil,,5529,CD Nacional,2017
178927,Kaique,Goalkeeper,2003-04-16,Brazil,,5529,CD Nacional,2017
229282,Cesar Augusto,Goalkeeper,2003-08-23,Brazil,,5529,CD Nacional,2017
249175,Kevyn,Goalkeeper,2005-07-01,Brazil,,5529,CD Nacional,2017
1437,Léo Santos,Defence,1998-12-09,Brazil,,5529,CD Nacional,2017
37727,Ivanildo Fernandes,Defence,1996-03-26,Portugal,,5529,CD Nacional,2017
169570,Zé Vitor,Defence,2001-02-09,Brazil,,5529,CD Nacional,2017
181512,Ulisses,Defence,1999-09-28,Brazil,,5529,CD Nacional,2017
183093,Alan Nunez,Defence,2004-10-01,Paraguay,,5529,CD Nacional,2017
231219,Francisco Gonçalves,Defence,2004-03-05,Portugal,,5529,CD Nacional,2017
243604,José Gomes,Defence,1996-07-20,Portugal,,5529,CD Nacional,2017
37447,João Aurélio,Midfield,1988-08-17,Portugal,,5529,CD Nacional,2017
45304,André Sousa,Midfield,1990-07-09,Portugal,,5529,CD Nacional,2017
147456,Miguel Baeza,Midfield,2000-03-27,Spain,,5529,CD Nacional,2017
169258,Paulinho Bóia,Midfield,1998-06-26,Brazil,,5529,CD Nacional,2017
179837,Matheus Dias,Midfield,2002-05-09,Brazil,,5529,CD Nacional,2017
181585,Daniel Jr.,Midfield,2002-05-09,Brazil,,5529,CD Nacional,2017
242472,Martim Watts,Midfield,2005-07-14,Portugal,,5529,CD Nacional,2017
243620,Jota Garcês,Midfield,1993-03-07,Portugal,,5529,CD Nacional,2017
270035,Chiheb Labidi,Midfield,2001-06-01,Tunisia,,5529,CD Nacional,2017
280035,Deivison,Midfield,2006-05-04,Brazil,,5529,CD Nacional,2017
1362,Liziero,Offence,1998-02-07,Brazil,,5529,CD Nacional,2017
11541,Lucas João,Offence,1993-09-04,Portugal,,5529,CD Nacional,2017
37194,Witi,Offence,1996-08-26,Mozambique,,5529,CD Nacional,2017
169080,Gabriel Veron,Offence,2002-09-03,Brazil,,5529,CD Nacional,2017
188085,Chuchu,Offence,1998-05-04,Venezuela,,5529,CD Nacional,2017
218644,Pablo Ruan,Offence,2003-02-01,Brazil,,5529,CD Nacional,2017
188089,Joel Silva,Central Midfield,2003-02-11,Portugal,,5529,CD Nacional,2017
43565,Filipe Soares,Attacking Midfield,1999-05-20,Portugal,,5529,CD Nacional,2017
809,Lenny Vallier,Left-Back,1999-04-24,France,,5529,CD Nacional,2017
1528,Gabriel Batista,Goalkeeper,1998-06-03,Brazil,,5530,CD Santa Clara,2017
151951,Cristian,Goalkeeper,2002-02-25,Brazil,,5530,CD Santa Clara,2017
181527,Neneca,Goalkeeper,2003-08-27,Brazil,,5530,CD Santa Clara,2017
245889,João Afonso,Goalkeeper,2007-04-30,Portugal,,5530,CD Santa Clara,2017
11524,Frederico Venâncio,Defence,1993-02-04,Portugal,,5530,CD Santa Clara,2017
32569,Pedro Pacheco,Defence,1997-01-27,Portugal,,5530,CD Santa Clara,2017
165583,Paulo Victor,Defence,2001-04-13,Brazil,,5530,CD Santa Clara,2017
169655,Guilherme Romão,Defence,1997-10-07,Brazil,,5530,CD Santa Clara,2017
178743,Diogo Calila,Defence,1998-10-10,Portugal,,5530,CD Santa Clara,2017
181619,Matheus Nunes,Defence,2001-03-01,Brazil,,5530,CD Santa Clara,2017
243594,Sidney Lima,Defence,1997-01-17,Brazil,,5530,CD Santa Clara,2017
264159,Evertow,Defence,2007-02-01,Brazil,,5530,CD Santa Clara,2017
278473,Italo Cabelinho,Defence,2004-02-27,Brazil,,5530,CD Santa Clara,2017
278476,Henrique Silva,Defence,2005-10-17,Brazil,,5530,CD Santa Clara,2017
282356,Rodrigo Mendes,Defence,2005-04-22,Portugal,,5530,CD Santa Clara,2017
290427,Luiz Otavio,Defence,2007-01-23,Brazil,,5530,CD Santa Clara,2017
290871,José Franco,Defence,2007-03-21,Portugal,,5530,CD Santa Clara,2017
37393,Serginho,Midfield,1999-12-01,Portugal,,5530,CD Santa Clara,2017
80878,Pedro Ferreira,Midfield,1998-01-05,Portugal,,5530,CD Santa Clara,2017
115128,Darlan Mendes,Midfield,1998-04-16,Brazil,,5530,CD Santa Clara,2017
176614,Isaac,Midfield,2004-03-21,Brazil,,5530,CD Santa Clara,2017
179772,Andrey,Midfield,2002-02-06,Brazil,,5530,CD Santa Clara,2017
185110,Klismahn,Midfield,1999-11-23,Brazil,,5530,CD Santa Clara,2017
193668,Vitinho,Midfield,2003-03-25,Brazil,,5530,CD Santa Clara,2017
278474,José Tavares,Midfield,2003-06-02,Cape Verde Islands,,5530,CD Santa Clara,2017
289588,Melvin Costa,Midfield,2004-03-31,Portugal,,5530,CD Santa Clara,2017
289589,Tiago Queiroz,Midfield,2005-11-01,Portugal,,5530,CD Santa Clara,2017
118015,Vinícius,Offence,1999-05-07,Brazil,,5530,CD Santa Clara,2017
124982,Lucas Soares,Offence,1998-05-04,Brazil,,5530,CD Santa Clara,2017
129463,Welinton,Offence,1999-06-30,Brazil,,5530,CD Santa Clara,2017
168766,Gabriel Silva,Offence,2002-03-22,Brazil,,5530,CD Santa Clara,2017
168871,Elias Manoel,Offence,2001-11-30,Brazil,,5530,CD Santa Clara,2017
181456,Brenner,Offence,2002-01-02,Brazil,,5530,CD Santa Clara,2017
227024,Luis Fernando,Offence,2005-04-12,Brazil,,5530,CD Santa Clara,2017
261163,João Costa,Offence,2000-03-07,Portugal,,5530,CD Santa Clara,2017
274919,Vital Maia,Offence,2007-02-17,Portugal,,5530,CD Santa Clara,2017
276960,Adriel,Offence,2005-12-06,Brazil,,5530,CD Santa Clara,2017
287899,Tiago Duarte,Offence,2004-05-01,Portugal,,5530,CD Santa Clara,2017
15919,Gonçalo Paciência,Centre-Forward,1994-08-01,Portugal,,5530,CD Santa Clara,2017
37556,Ivan Zlobin,Goalkeeper,1997-03-07,Russia,,5531,FC Famalicão,2017
176011,Lazar Carevic,Goalkeeper,1999-03-16,Montenegro,,5531,FC Famalicão,2017
264463,Gabriel Cabral,Goalkeeper,2003-04-19,Brazil,,5531,FC Famalicão,2017
1785,Gil Dias,Defence,1996-09-28,Portugal,,5531,FC Famalicão,2017
11587,Rafa Soares,Defence,1995-05-09,Portugal,,5531,FC Famalicão,2017
112965,Leonardo Realpe,Defence,2001-02-26,Ecuador,,5531,FC Famalicão,2017
126147,Rodrigo Pinheiro,Defence,2002-08-28,Portugal,,5531,FC Famalicão,2017
169260,Gustavo Garcia,Defence,2002-01-04,Brazil,,5531,FC Famalicão,2017
213107,Pedro,Defence,2004-11-16,Angola,,5531,FC Famalicão,2017
217397,Vojin Serafimović,Defence,2005-10-14,Serbia,,5531,FC Famalicão,2017
221571,Ibrahima Ba,Defence,2003-09-03,Senegal,,5531,FC Famalicão,2017
276284,Renan,Defence,2005-03-13,Brazil,,5531,FC Famalicão,2017
286283,Matheus Mattara,Defence,2006-09-01,Brazil,,5531,FC Famalicão,2017
7533,Tommie van de Looi,Midfield,1999-07-02,Netherlands,,5531,FC Famalicão,2017
182916,Otar Mamageishvili,Midfield,2003-01-15,Georgia,,5531,FC Famalicão,2017
207131,Marcos Peña,Midfield,2005-01-22,Spain,,5531,FC Famalicão,2017
213102,Rodrigo Ribeiro,Midfield,2006-05-26,Portugal,,5531,FC Famalicão,2017
215432,Mathias De Amorin,Midfield,2004-12-10,France,,5531,FC Famalicão,2017
272442,Gonzalo Pastor,Midfield,2006-03-20,Spain,,5531,FC Famalicão,2017
287935,Lamine Beye,Midfield,2007-05-17,Senegal,,5531,FC Famalicão,2017
45511,Rochinha,Offence,1995-05-03,Portugal,,5531,FC Famalicão,2017
206657,Romeo Beney,Offence,2005-01-19,Switzerland,,5531,FC Famalicão,2017
262588,Pedro Santos,Offence,2003-02-10,Portugal,,5531,FC Famalicão,2017
280680,Umar Abubakar,Offence,2006-02-15,Nigeria,,5531,FC Famalicão,2017
292393,Rudi Almeida,Offence,2005-03-19,Portugal,,5531,FC Famalicão,2017
191017,Antoine Joujou,Left Winger,2003-03-12,France,,5531,FC Famalicão,2017
187280,Gustavo Sa,Attacking Midfield,2004-11-11,Portugal,,5531,FC Famalicão,2017
169412,Marcos Vinicios,Left Winger,2001-02-23,Brazil,,5531,FC Famalicão,2017
154741,Óscar Aranda,Left Winger,2002-04-29,Spain,,5531,FC Famalicão,2017
147884,Simon Elisor,Centre-Forward,1999-07-22,France,,5531,FC Famalicão,2017
97367,Justin de Haas,Centre-Back,2000-02-01,Netherlands,,5531,FC Famalicão,2017
128746,Lucão,Goalkeeper,2001-02-26,Brazil,,5533,Gil Vicente FC,2017
171325,Daniel Figueira,Goalkeeper,1998-07-20,Portugal,,5533,Gil Vicente FC,2017
184454,Andre Picornell,Goalkeeper,2004-04-03,Sweden,,5533,Gil Vicente FC,2017
37432,Ghislain Konan,Defence,1995-12-27,Ivory Coast,,5533,Gil Vicente FC,2017
160445,Marvin Elimbi,Defence,2003-02-20,France,,5533,Gil Vicente FC,2017
204139,Jonathan Mutombo Mawesi,Defence,2002-08-27,France,,5533,Gil Vicente FC,2017
98160,Sergio Bermejo,Midfield,1997-08-17,Spain,,5533,Gil Vicente FC,2017
157367,Luís Esteves,Midfield,1998-04-09,Portugal,,5533,Gil Vicente FC,2017
205576,Martín Fernández Benítez,Midfield,2003-06-23,Uruguay,,5533,Gil Vicente FC,2017
218939,Bassco Soyer,Midfield,2006-10-17,Peru,,5533,Gil Vicente FC,2017
260041,Agustin Moreira,Midfield,2001-05-28,Uruguay,,5533,Gil Vicente FC,2017
262713,Gil Martins,Midfield,2006-05-12,Portugal,,5533,Gil Vicente FC,2017
263792,Gui Beleza,Midfield,2006-12-09,Portugal,,5533,Gil Vicente FC,2017
267932,Mohamed Bamba,Midfield,2004-10-08,Ivory Coast,,5533,Gil Vicente FC,2017
275268,Diogo Costa,Midfield,2003-05-04,Portugal,,5533,Gil Vicente FC,2017
278446,Rodrigo Rodrigues,Midfield,2007-12-06,Portugal,,5533,Gil Vicente FC,2017
284048,Gonçalo Maia,Midfield,2005-11-30,Portugal,,5533,Gil Vicente FC,2017
32309,Héctor Hernández,Offence,1995-09-14,Spain,,5533,Gil Vicente FC,2017
143820,Carlos Eduardo,Offence,2002-08-10,Brazil,,5533,Gil Vicente FC,2017
144710,Joelson Fernandes,Offence,2003-02-28,Guinea-Bissau,,5533,Gil Vicente FC,2017
252836,Gustavo Varela,Offence,2005-01-30,Portugal,,5533,Gil Vicente FC,2017
180125,Santi García,Attacking Midfield,2001-08-29,Spain,,5533,Gil Vicente FC,2017
177301,Tidjany Touré,Left Winger,2002-07-15,France,,5533,Gil Vicente FC,2017
153579,Facundo Cáseres,Central Midfield,2001-05-28,Argentina,,5533,Gil Vicente FC,2017
146361,Weverson,Left-Back,2000-07-05,Brazil,,5533,Gil Vicente FC,2017
141483,José Carlos,Right-Back,1998-07-31,Portugal,,5533,Gil Vicente FC,2017
37160,Murilo,Right Winger,1994-10-31,Brazil,,5533,Gil Vicente FC,2017
9125,Jonathan Buatu,Centre-Back,1993-09-27,Belgium,,5533,Gil Vicente FC,2017
245428,Arthur Tchaptchet,Centre-Back,2006-05-10,France,,5533,Gil Vicente FC,2017
213131,Heverton Santos,Right-Back,2001-02-01,Brazil,,5533,Gil Vicente FC,2017
211848,Antonio Espigares,Centre-Back,2004-09-05,Spain,,5533,Gil Vicente FC,2017
188094,Zé Carlos,Right-Back,2001-10-30,Portugal,,5533,Gil Vicente FC,2017
45324,Charles Silva,Goalkeeper,1994-02-04,Brazil,,5543,Vitória SC,2017
203374,Lucas Furtado,Goalkeeper,2005-03-09,Brazil,,5543,Vitória SC,2017
204127,Gui,Goalkeeper,2006-05-13,Portugal,,5543,Vitória SC,2017
246248,Juan Castillo,Goalkeeper,2003-01-13,Colombia,,5543,Vitória SC,2017
28976,Orest Lebedenko,Defence,1998-09-23,Ukraine,,5543,Vitória SC,2017
177044,Joao Mendes,Defence,2000-04-13,Portugal,,5543,Vitória SC,2017
180163,Óscar Rivas,Defence,2000-03-27,Spain,,5543,Vitória SC,2017
243705,Ricardo Rocha,Defence,2003-09-07,Portugal,,5543,Vitória SC,2017
262361,Diogo Lobão,Defence,2006-01-20,Portugal,,5543,Vitória SC,2017
274548,Thiago Balieiro,Defence,2003-02-23,Brazil,,5543,Vitória SC,2017
290177,André Oliveira,Defence,2006-02-15,Portugal,,5543,Vitória SC,2017
293863,Francisco Dias,Defence,2002-10-23,Portugal,,5543,Vitória SC,2017
45514,Samu,Midfield,1996-04-21,Portugal,,5543,Vitória SC,2017
145346,Telmo Arcanjo,Midfield,2001-06-21,Portugal,,5543,Vitória SC,2017
280042,Matija Mitrović,Midfield,2004-12-12,Serbia,,5543,Vitória SC,2017
292315,Zeega,Midfield,2008-11-05,Portugal,,5543,Vitória SC,2017
295512,Hugo Nunes,Midfield,2002-02-15,Portugal,,5543,Vitória SC,2017
149724,Alioune Ndoye,Offence,2001-10-05,Senegal,,5543,Vitória SC,2017
170076,Fabio Blanco,Offence,2004-02-18,Spain,,5543,Vitória SC,2017
243569,Gustavo Silva,Offence,1999-06-01,Brazil,,5543,Vitória SC,2017
262363,Miguel Nogueira,Offence,2005-02-27,Portugal,,5543,Vitória SC,2017
280039,Oumar Camara,Offence,2007-05-11,France,,5543,Vitória SC,2017
281959,Noah Saviolo,Offence,2004-03-07,Belgium,,5543,Vitória SC,2017
284497,Ejike Opara,Offence,2005-07-05,Nigeria,,5543,Vitória SC,2017
289174,Guilherme Paula,Offence,2004-06-12,Portugal,,5543,Vitória SC,2017
204259,Anthony Strata,Right-Back,2004-09-07,France,,5543,Vitória SC,2017
191259,Beni,Central Midfield,2002-05-21,Angola,,5543,Vitória SC,2017
191013,Goncalo Nogueira,Central Midfield,2003-12-28,Portugal,,5543,Vitória SC,2017
185139,Miguel Nóbrega,Centre-Back,2000-04-17,Portugal,,5543,Vitória SC,2017
171351,Miguel Magalhães,Right-Back,2002-11-16,Portugal,,5543,Vitória SC,2017
28243,Rodrigo Abascal,Centre-Back,1994-01-14,Uruguay,,5543,Vitória SC,2017
4003,Nélson Oliveira,Centre-Forward,1991-08-08,Portugal,,5543,Vitória SC,2017
37817,Tiago Sá,Goalkeeper,1995-01-11,Portugal,,5613,Sporting Clube de Braga,2017
146753,Lukáš Horníček,Goalkeeper,2002-07-13,Czech Republic,,5613,Sporting Clube de Braga,2017
172575,Alaa Bellaarouch,Goalkeeper,2002-02-01,Morocco,,5613,Sporting Clube de Braga,2017
275026,João Carvalho,Goalkeeper,2004-04-09,Portugal,,5613,Sporting Clube de Braga,2017
294815,Romário Cunha,Goalkeeper,2008-03-21,Portugal,,5613,Sporting Clube de Braga,2017
146987,Bright Arrey-Mbi,Defence,2003-03-26,Germany,,5613,Sporting Clube de Braga,2017
166538,Gustaf Lagerbielke,Defence,2000-04-10,Sweden,,5613,Sporting Clube de Braga,2017
180150,Victor Gómez,Defence,2000-04-01,Spain,,5613,Sporting Clube de Braga,2017
180320,Adrian Barišić,Defence,2001-07-19,Bosnia-Herzegovina,,5613,Sporting Clube de Braga,2017
246367,Nuno Matos,Defence,2004-10-04,Portugal,,5613,Sporting Clube de Braga,2017
265148,Jonatás Noro,Defence,2005-07-09,Portugal,,5613,Sporting Clube de Braga,2017
281002,Yanis Da Rocha,Defence,2004-05-10,France,,5613,Sporting Clube de Braga,2017
287981,Fodé Pascoal,Defence,2004-12-26,Guinea-Bissau,,5613,Sporting Clube de Braga,2017
294814,Afonso Sousa,Defence,2007-04-17,Portugal,,5613,Sporting Clube de Braga,2017
404,Florian Grillitsch,Midfield,1995-08-07,Austria,,5613,Sporting Clube de Braga,2017
121007,Rodrigo Zalazar,Midfield,1999-08-12,Uruguay,,5613,Sporting Clube de Braga,2017
172912,Demir Tiknaz,Midfield,2004-08-17,Turkey,,5613,Sporting Clube de Braga,2017
178756,Jean-Baptiste Gorby,Midfield,2002-07-25,France,,5613,Sporting Clube de Braga,2017
180185,Gabriel Martínez,Midfield,2003-01-22,Spain,,5613,Sporting Clube de Braga,2017
186516,Mario Dorgeles,Midfield,2004-08-07,Ivory Coast,,5613,Sporting Clube de Braga,2017
273888,Diego Rodrigues,Midfield,2005-05-24,Portugal,,5613,Sporting Clube de Braga,2017
275993,Vasconcelos,Midfield,2005-02-26,Portugal,,5613,Sporting Clube de Braga,2017
291820,António Gil,Midfield,2008-01-08,Portugal,,5613,Sporting Clube de Braga,2017
294552,Luisinho,Midfield,2006-08-16,Portugal,,5613,Sporting Clube de Braga,2017
102579,Fran Navarro,Offence,1998-02-03,Spain,,5613,Sporting Clube de Braga,2017
137515,Amine El Ouazzani,Offence,2001-07-15,France,,5613,Sporting Clube de Braga,2017
206816,Rodrigo Mordomo,Offence,2004-12-08,Portugal,,5613,Sporting Clube de Braga,2017
247293,Samy Merheg,Offence,2006-12-06,Colombia,,5613,Sporting Clube de Braga,2017
275538,Sandro Vidigal,Offence,2007-07-28,Portugal,,5613,Sporting Clube de Braga,2017
286765,João Aragão,Offence,2008-03-24,Portugal,,5613,Sporting Clube de Braga,2017
144579,Pau Victor Delgado,Centre-Forward,2001-11-26,Spain,,5613,Sporting Clube de Braga,2017
45401,Ricardo Horta,Left Winger,1994-09-15,Portugal,,5613,Sporting Clube de Braga,2017
33339,Paulo Oliveira,Centre-Back,1992-01-08,Portugal,,5613,Sporting Clube de Braga,2017
