Model,Scenario,Region,ESP Indicator Name,Unit of Entry,2010,2020,2030,2040,2050,2060
GMM,Modern Jazz,Europe,Electricity|Capacity by technology|Gas w/ CCS,GW,0,0,0,3,16,75
GMM,Modern Jazz,India,Electricity|Capacity by technology|Gas w/ CCS,GW,0,0,0,1,15,205
GMM,Modern Jazz,United States,Electricity|Capacity by technology|Gas w/ CCS,GW,0,0,0,1,7,46
GMM,Modern Jazz,World,Electricity|Capacity by technology|Gas w/ CCS,GW,0,0,0,15,129,816
GMM,Modern Jazz,China,Electricity|Capacity by technology|Gas w/o CCS,GW,35,90,199,359,557,461
GMM,Modern Jazz,Europe,Electricity|Capacity by technology|Gas w/o CCS,GW,359,360,368,378,401,324
GMM,Modern Jazz,India,Electricity|Capacity by technology|Gas w/o CCS,GW,21,50,68,157,258,182
GMM,Modern Jazz,United States,Electricity|Capacity by technology|Gas w/o CCS,GW,424,460,585,724,745,571
GMM,Modern Jazz,World,Electricity|Capacity by technology|Gas w/o CCS,GW,1440,1573,1946,2568,3086,2522
GMM,Modern Jazz,China,Electricity|Capacity by technology|Geothermal,GW,0,1,2,4,6,8
GMM,Modern Jazz,Europe,Electricity|Capacity by technology|Geothermal,GW,2,1,2,2,3,3
GMM,Modern Jazz,India,Electricity|Capacity by technology|Geothermal,GW,0,1,2,3,4,6
GMM,Modern Jazz,United States,Electricity|Capacity by technology|Geothermal,GW,3,4,6,8,11,13
GMM,Modern Jazz,World,Electricity|Capacity by technology|Geothermal,GW,11,20,32,49,72,96
GMM,Modern Jazz,China,Electricity|Capacity by technology|Hydro,GW,213,347,383,423,468,492
GMM,Modern Jazz,Europe,Electricity|Capacity by technology|Hydro,GW,273,289,290,301,312,323
GMM,Modern Jazz,India,Electricity|Capacity by technology|Hydro,GW,40,55,78,110,141,166
GMM,Modern Jazz,United States,Electricity|Capacity by technology|Hydro,GW,101,104,104,105,106,107
GMM,Modern Jazz,World,Electricity|Capacity by technology|Hydro,GW,1033,1282,1388,1548,1709,1858
GMM,Modern Jazz,China,Electricity|Capacity by technology|Nuclear,GW,11,43,63,93,138,204
GMM,Modern Jazz,Europe,Electricity|Capacity by technology|Nuclear,GW,177,167,150,141,140,136
GMM,Modern Jazz,India,Electricity|Capacity by technology|Nuclear,GW,5,9,22,36,50,58
GMM,Modern Jazz,United States,Electricity|Capacity by technology|Nuclear,GW,106,101,96,98,100,102
GMM,Modern Jazz,World,Electricity|Capacity by technology|Nuclear,GW,394,424,440,482,551,639
GMM,Modern Jazz,China,Electricity|Capacity by technology|Oil w/o CCS,GW,15,7,5,2,2,1
GMM,Modern Jazz,Europe,Electricity|Capacity by technology|Oil w/o CCS,GW,90,57,31,13,11,5
GMM,Modern Jazz,India,Electricity|Capacity by technology|Oil w/o CCS,GW,7,8,8,3,2,2
GMM,Modern Jazz,United States,Electricity|Capacity by technology|Oil w/o CCS,GW,70,46,40,19,11,11
GMM,Modern Jazz,World,Electricity|Capacity by technology|Oil w/o CCS,GW,435,326,208,126,95,73
GMM,Modern Jazz,China,Electricity|Capacity by technology|Other,GW,0,0,0,0,0,0
GMM,Modern Jazz,Europe,Electricity|Capacity by technology|Other,GW,0,0,0,1,4,6
GMM,Modern Jazz,India,Electricity|Capacity by technology|Other,GW,0,0,1,3,7,6
GMM,Modern Jazz,United States,Electricity|Capacity by technology|Other,GW,0,0,0,0,0,1
GMM,Modern Jazz,World,Electricity|Capacity by technology|Other,GW,0,0,2,6,21,44
GMM,Modern Jazz,China,Electricity|Capacity by technology|Solar,GW,1,104,325,768,985,1202
GMM,Modern Jazz,Europe,Electricity|Capacity by technology|Solar,GW,30,119,187,256,331,399
GMM,Modern Jazz,India,Electricity|Capacity by technology|Solar,GW,0,27,132,348,520,695
GMM,Modern Jazz,United States,Electricity|Capacity by technology|Solar,GW,3,47,141,192,259,348
GMM,Modern Jazz,World,Electricity|Capacity by technology|Solar,GW,39,388,1011,2024,2915,4005
GMM,Modern Jazz,China,Electricity|Capacity by technology|Total,GW,997,1712,2148,2909,3424,4006
GMM,Modern Jazz,Europe,Electricity|Capacity by technology|Total,GW,1318,1450,1442,1567,1769,1929
GMM,Modern Jazz,India,Electricity|Capacity by technology|Total,GW,190,420,677,1098,1499,1888
GMM,Modern Jazz,United States,Electricity|Capacity by technology|Total,GW,1098,1154,1392,1540,1641,1669
GMM,Modern Jazz,World,Electricity|Capacity by technology|Total,GW,5269,6635,7818,9894,11963,14177
GMM,Modern Jazz,China,Electricity|Capacity by technology|Wind,GW,46,204,328,506,765,994
GMM,Modern Jazz,Europe,Electricity|Capacity by technology|Wind,GW,86,194,233,341,459,561
GMM,Modern Jazz,India,Electricity|Capacity by technology|Wind,GW,13,53,115,194,296,385
GMM,Modern Jazz,United States,Electricity|Capacity by technology|Wind,GW,40,106,221,272,334,412
GMM,Modern Jazz,World,Electricity|Capacity by technology|Wind,GW,198,627,1049,1606,2349,3130
GMM,Modern Jazz,China,Electricity|Generation by technology|Biomass w/ CCS,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,Europe,Electricity|Generation by technology|Biomass w/ CCS,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,India,Electricity|Generation by technology|Biomass w/ CCS,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,United States,Electricity|Generation by technology|Biomass w/ CCS,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,World,Electricity|Generation by technology|Biomass w/ CCS,EJ/yr,0,0,0,0,0,1
GMM,Modern Jazz,China,Electricity|Generation by technology|Biomass w/o CCS,EJ/yr,0,1,1,1,2,2
GMM,Modern Jazz,Europe,Electricity|Generation by technology|Biomass w/o CCS,EJ/yr,1,1,1,1,1,1
GMM,Modern Jazz,India,Electricity|Generation by technology|Biomass w/o CCS,EJ/yr,0,0,1,1,1,1
GMM,Modern Jazz,United States,Electricity|Generation by technology|Biomass w/o CCS,EJ/yr,0,0,0,0,1,1
GMM,Modern Jazz,World,Electricity|Generation by technology|Biomass w/o CCS,EJ/yr,1,2,4,5,7,9
GMM,Modern Jazz,China,Electricity|Generation by technology|Coal w/ CCS,EJ/yr,0,0,0,0,0,1
GMM,Modern Jazz,Europe,Electricity|Generation by technology|Coal w/ CCS,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,India,Electricity|Generation by technology|Coal w/ CCS,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,United States,Electricity|Generation by technology|Coal w/ CCS,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,World,Electricity|Generation by technology|Coal w/ CCS,EJ/yr,0,0,0,0,1,2
GMM,Modern Jazz,China,Electricity|Generation by technology|Coal w/o CCS,EJ/yr,12,16,16,14,8,5
GMM,Modern Jazz,Europe,Electricity|Generation by technology|Coal w/o CCS,EJ/yr,4,3,3,2,1,0
GMM,Modern Jazz,India,Electricity|Generation by technology|Coal w/o CCS,EJ/yr,2,4,5,5,4,2
GMM,Modern Jazz,United States,Electricity|Generation by technology|Coal w/o CCS,EJ/yr,7,6,4,2,1,0
GMM,Modern Jazz,World,Electricity|Generation by technology|Coal w/o CCS,EJ/yr,31,34,32,26,15,9
GMM,Modern Jazz,China,Electricity|Generation by technology|Gas w/ CCS,EJ/yr,0,0,0,0,0,5
GMM,Modern Jazz,Europe,Electricity|Generation by technology|Gas w/ CCS,EJ/yr,0,0,0,0,0,2
GMM,Modern Jazz,India,Electricity|Generation by technology|Gas w/ CCS,EJ/yr,0,0,0,0,0,3
GMM,Modern Jazz,United States,Electricity|Generation by technology|Gas w/ CCS,EJ/yr,0,0,0,0,0,1
GMM,Modern Jazz,World,Electricity|Generation by technology|Gas w/ CCS,EJ/yr,0,0,0,0,3,17
GMM,Modern Jazz,China,Electricity|Generation by technology|Gas w/o CCS,EJ/yr,0,1,4,6,10,7
GMM,Modern Jazz,Europe,Electricity|Generation by technology|Gas w/o CCS,EJ/yr,5,6,8,8,8,6
GMM,Modern Jazz,India,Electricity|Generation by technology|Gas w/o CCS,EJ/yr,0,1,1,2,3,2
GMM,Modern Jazz,United States,Electricity|Generation by technology|Gas w/o CCS,EJ/yr,4,5,6,8,8,7
GMM,Modern Jazz,World,Electricity|Generation by technology|Gas w/o CCS,EJ/yr,17,24,33,43,51,38
GMM,Modern Jazz,China,Electricity|Generation by technology|Geothermal,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,Europe,Electricity|Generation by technology|Geothermal,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,India,Electricity|Generation by technology|Geothermal,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,United States,Electricity|Generation by technology|Geothermal,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,World,Electricity|Generation by technology|Geothermal,EJ/yr,0,0,"277,8","277,8","555,6","555,6"
GMM,Modern Jazz,China,Electricity|Generation by technology|Hydro,EJ/yr,"833,4","1111,2",1389,1389,"1666,8","1666,8"
GMM,Modern Jazz,Europe,Electricity|Generation by technology|Hydro,EJ/yr,"833,4","833,4","833,4","833,4","833,4","1111,2"
GMM,Modern Jazz,India,Electricity|Generation by technology|Hydro,EJ/yr,0,"277,8","277,8","277,8","555,6","555,6"
GMM,Modern Jazz,United States,Electricity|Generation by technology|Hydro,EJ/yr,"277,8","277,8","277,8","277,8","277,8","277,8"
GMM,Modern Jazz,World,Electricity|Generation by technology|Hydro,EJ/yr,"3333,6","4444,8","4722,6","5278,2","6111,6","6667,2"
GMM,Modern Jazz,China,Electricity|Generation by technology|Nuclear,EJ/yr,0,"277,8","555,6","833,4","1111,2","1666,8"
GMM,Modern Jazz,Europe,Electricity|Generation by technology|Nuclear,EJ/yr,"1111,2","1111,2","1111,2","1111,2","1111,2","1111,2"
GMM,Modern Jazz,India,Electricity|Generation by technology|Nuclear,EJ/yr,0,0,"277,8","277,8","277,8","555,6"
GMM,Modern Jazz,United States,Electricity|Generation by technology|Nuclear,EJ/yr,"833,4","833,4","833,4","833,4","833,4","833,4"
GMM,Modern Jazz,World,Electricity|Generation by technology|Nuclear,EJ/yr,2778,"3055,8","3333,6","3611,4",4167,"5000,4"
GMM,Modern Jazz,China,Electricity|Generation by technology|Oil w/o CCS,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,Europe,Electricity|Generation by technology|Oil w/o CCS,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,India,Electricity|Generation by technology|Oil w/o CCS,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,United States,Electricity|Generation by technology|Oil w/o CCS,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,World,Electricity|Generation by technology|Oil w/o CCS,EJ/yr,4,3,2,2,1,1
GMM,Modern Jazz,China,Electricity|Generation by technology|Other Renewables,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,Europe,Electricity|Generation by technology|Other Renewables,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,India,Electricity|Generation by technology|Other Renewables,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,United States,Electricity|Generation by technology|Other Renewables,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,World,Electricity|Generation by technology|Other Renewables,EJ/yr,0,0,0,0,0,1
GMM,Modern Jazz,China,Electricity|Generation by technology|Solar,EJ/yr,0,0,1,3,4,5
GMM,Modern Jazz,Europe,Electricity|Generation by technology|Solar,EJ/yr,0,0,1,1,1,2
GMM,Modern Jazz,India,Electricity|Generation by technology|Solar,EJ/yr,0,0,1,2,3,4
GMM,Modern Jazz,United States,Electricity|Generation by technology|Solar,EJ/yr,0,0,1,1,1,2
GMM,Modern Jazz,World,Electricity|Generation by technology|Solar,EJ/yr,0,2,5,10,15,21
GMM,Modern Jazz,China,Electricity|Generation by technology|Wind,EJ/yr,0,1,3,5,8,10
GMM,Modern Jazz,Europe,Electricity|Generation by technology|Wind,EJ/yr,1,1,2,3,5,6
GMM,Modern Jazz,India,Electricity|Generation by technology|Wind,EJ/yr,0,0,1,2,2,3
GMM,Modern Jazz,United States,Electricity|Generation by technology|Wind,EJ/yr,0,1,2,3,4,4
GMM,Modern Jazz,World,Electricity|Generation by technology|Wind,EJ/yr,1,5,9,15,23,32
GMM,Modern Jazz,China,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,8,10,10,9,7,5
GMM,Modern Jazz,Europe,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,6,6,5,5,4,3
GMM,Modern Jazz,India,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,2,3,4,4,4,3
GMM,Modern Jazz,United States,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,6,6,5,4,3,2
GMM,Modern Jazz,World,Emissions|GHG Emissions by gas without LULUCF|CO2,Mt CO2e/yr,31,34,36,34,30,23
GMM,Modern Jazz,China,Energy|Final Energy|Coal,EJ/yr,27,32,30,26,22,19
GMM,Modern Jazz,Europe,Energy|Final Energy|Coal,EJ/yr,6,5,4,3,2,2
GMM,Modern Jazz,India,Energy|Final Energy|Coal,EJ/yr,3,8,12,15,15,13
GMM,Modern Jazz,United States,Energy|Final Energy|Coal,EJ/yr,2,1,1,1,1,0
GMM,Modern Jazz,World,Energy|Final Energy|Coal,EJ/yr,48,55,54,50,45,38
GMM,Modern Jazz,China,Energy|Final Energy|Electricity,EJ/yr,13,22,26,32,36,41
GMM,Modern Jazz,Europe,Energy|Final Energy|Electricity,EJ/yr,15,17,18,19,21,23
GMM,Modern Jazz,India,Energy|Final Energy|Electricity,EJ/yr,3,5,8,11,14,17
GMM,Modern Jazz,United States,Energy|Final Energy|Electricity,EJ/yr,14,15,16,17,17,17
GMM,Modern Jazz,World,Energy|Final Energy|Electricity,EJ/yr,64,83,99,117,135,153
GMM,Modern Jazz,China,Energy|Final Energy|Gases,EJ/yr,3,6,5,8,10,8
GMM,Modern Jazz,Europe,Energy|Final Energy|Gases,EJ/yr,20,20,20,20,19,20
GMM,Modern Jazz,India,Energy|Final Energy|Gases,EJ/yr,1,2,3,4,6,7
GMM,Modern Jazz,United States,Energy|Final Energy|Gases,EJ/yr,13,14,14,12,10,8
GMM,Modern Jazz,World,Energy|Final Energy|Gases,EJ/yr,56,67,76,88,94,95
GMM,Modern Jazz,China,Energy|Final Energy|Heat,EJ/yr,3,4,6,7,6,6
GMM,Modern Jazz,Europe,Energy|Final Energy|Heat,EJ/yr,8,8,7,7,8,7
GMM,Modern Jazz,India,Energy|Final Energy|Heat,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,United States,Energy|Final Energy|Heat,EJ/yr,0,0,0,0,0,0
GMM,Modern Jazz,World,Energy|Final Energy|Heat,EJ/yr,11,13,14,16,17,17
GMM,Modern Jazz,China,Energy|Final Energy|Solid Biomass,EJ/yr,8,7,6,5,4,6
GMM,Modern Jazz,Europe,Energy|Final Energy|Solid Biomass,EJ/yr,4,4,4,5,5,7
GMM,Modern Jazz,India,Energy|Final Energy|Solid Biomass,EJ/yr,7,6,6,7,7,7
GMM,Modern Jazz,United States,Energy|Final Energy|Solid Biomass,EJ/yr,2,3,4,4,6,8
GMM,Modern Jazz,World,Energy|Final Energy|Solid Biomass,EJ/yr,44,49,49,51,55,63
GMM,Modern Jazz,China,Energy|Final Energy|Total,EJ/yr,71,102,116,116,113,109
GMM,Modern Jazz,Europe,Energy|Final Energy|Total,EJ/yr,86,85,85,86,85,82
GMM,Modern Jazz,India,Energy|Final Energy|Total,EJ/yr,20,31,44,54,63,66
GMM,Modern Jazz,United States,Energy|Final Energy|Total,EJ/yr,65,66,64,58,53,50
GMM,Modern Jazz,World,Energy|Final Energy|Total,EJ/yr,375,443,492,519,535,544
GMM,Modern Jazz,China,Energy|Final Energy Use by Sector|Buildings,EJ/yr,21,25,27,28,28,27
GMM,Modern Jazz,Europe,Energy|Final Energy Use by Sector|Buildings,EJ/yr,32,30,30,30,30,30
GMM,Modern Jazz,India,Energy|Final Energy Use by Sector|Buildings,EJ/yr,9,10,12,13,14,15
GMM,Modern Jazz,United States,Energy|Final Energy Use by Sector|Buildings,EJ/yr,21,21,21,21,20,19
GMM,Modern Jazz,World,Energy|Final Energy Use by Sector|Buildings,EJ/yr,129,142,153,160,165,167
GMM,Modern Jazz,China,Energy|Final Energy Use by Sector|Industry,EJ/yr,36,52,55,51,47,43
GMM,Modern Jazz,Europe,Energy|Final Energy Use by Sector|Industry,EJ/yr,23,23,22,22,22,22
GMM,Modern Jazz,India,Energy|Final Energy Use by Sector|Industry,EJ/yr,7,13,20,25,30,29
GMM,Modern Jazz,United States,Energy|Final Energy Use by Sector|Industry,EJ/yr,12,13,13,12,11,10
GMM,Modern Jazz,World,Energy|Final Energy Use by Sector|Industry,EJ/yr,114,143,159,167,172,172
GMM,Modern Jazz,China,Energy|Final Energy Use by Sector|Other,EJ/yr,6,9,12,13,14,15
GMM,Modern Jazz,Europe,Energy|Final Energy Use by Sector|Other,EJ/yr,8,8,8,9,9,9
GMM,Modern Jazz,India,Energy|Final Energy Use by Sector|Other,EJ/yr,2,3,4,5,6,7
GMM,Modern Jazz,United States,Energy|Final Energy Use by Sector|Other,EJ/yr,6,5,5,5,5,4
GMM,Modern Jazz,World,Energy|Final Energy Use by Sector|Other,EJ/yr,34,41,47,53,57,61
GMM,Modern Jazz,China,Energy|Final Energy Use by Sector|Transportation,EJ/yr,9,16,22,24,24,23
GMM,Modern Jazz,Europe,Energy|Final Energy Use by Sector|Transportation,EJ/yr,24,24,25,25,23,21
GMM,Modern Jazz,India,Energy|Final Energy Use by Sector|Transportation,EJ/yr,3,6,9,11,13,15
GMM,Modern Jazz,United States,Energy|Final Energy Use by Sector|Transportation,EJ/yr,26,27,25,20,18,16
GMM,Modern Jazz,World,Energy|Final Energy Use by Sector|Transportation,EJ/yr,99,118,134,139,141,144
GMM,Modern Jazz,China,Energy|Primary Energy Use|Biomass,EJ/yr,9,9,10,9,11,15
GMM,Modern Jazz,Europe,Energy|Primary Energy Use|Biomass,EJ/yr,6,8,9,12,14,16
GMM,Modern Jazz,India,Energy|Primary Energy Use|Biomass,EJ/yr,7,7,8,8,10,12
GMM,Modern Jazz,United States,Energy|Primary Energy Use|Biomass,EJ/yr,3,4,5,5,8,11
GMM,Modern Jazz,World,Energy|Primary Energy Use|Biomass,EJ/yr,50,59,66,74,88,112
GMM,Modern Jazz,China,Energy|Primary Energy Use|Coal,EJ/yr,70,87,81,71,52,39
GMM,Modern Jazz,Europe,Energy|Primary Energy Use|Coal,EJ/yr,20,15,12,9,6,6
GMM,Modern Jazz,India,Energy|Primary Energy Use|Coal,EJ/yr,12,21,28,29,25,19
GMM,Modern Jazz,United States,Energy|Primary Energy Use|Coal,EJ/yr,21,16,11,7,3,2
GMM,Modern Jazz,World,Energy|Primary Energy Use|Coal,EJ/yr,149,161,153,130,97,77
GMM,Modern Jazz,China,Energy|Primary Energy Use|Gas,EJ/yr,4,10,14,20,29,30
GMM,Modern Jazz,Europe,Energy|Primary Energy Use|Gas,EJ/yr,39,40,39,38,38,37
GMM,Modern Jazz,India,Energy|Primary Energy Use|Gas,EJ/yr,2,3,5,8,13,17
GMM,Modern Jazz,United States,Energy|Primary Energy Use|Gas,EJ/yr,23,31,34,30,26,23
GMM,Modern Jazz,World,Energy|Primary Energy Use|Gas,EJ/yr,115,143,165,190,209,209
GMM,Modern Jazz,China,Energy|Primary Energy Use|Hydro,EJ/yr,3,4,5,5,6,6
GMM,Modern Jazz,Europe,Energy|Primary Energy Use|Hydro,EJ/yr,3,3,3,3,3,4
GMM,Modern Jazz,India,Energy|Primary Energy Use|Hydro,EJ/yr,0,1,1,1,2,2
GMM,Modern Jazz,United States,Energy|Primary Energy Use|Hydro,EJ/yr,1,1,1,1,1,1
GMM,Modern Jazz,World,Energy|Primary Energy Use|Hydro,EJ/yr,12,16,17,19,22,24
GMM,Modern Jazz,China,Energy|Primary Energy Use|Nuclear,EJ/yr,1,3,5,8,11,17
GMM,Modern Jazz,Europe,Energy|Primary Energy Use|Nuclear,EJ/yr,13,13,12,11,11,11
GMM,Modern Jazz,India,Energy|Primary Energy Use|Nuclear,EJ/yr,0,1,2,3,4,5
GMM,Modern Jazz,United States,Energy|Primary Energy Use|Nuclear,EJ/yr,9,9,8,8,9,9
GMM,Modern Jazz,World,Energy|Primary Energy Use|Nuclear,EJ/yr,30,34,36,40,46,53
GMM,Modern Jazz,China,Energy|Primary Energy Use|Oil,EJ/yr,20,29,40,35,30,24
GMM,Modern Jazz,Europe,Energy|Primary Energy Use|Oil,EJ/yr,38,35,34,32,26,20
GMM,Modern Jazz,India,Energy|Primary Energy Use|Oil,EJ/yr,7,11,16,17,20,19
GMM,Modern Jazz,United States,Energy|Primary Energy Use|Oil,EJ/yr,37,38,35,28,22,15
GMM,Modern Jazz,World,Energy|Primary Energy Use|Oil,EJ/yr,174,197,215,208,191,166
GMM,Modern Jazz,China,Energy|Primary Energy Use|Other Renewables,EJ/yr,1,4,8,13,16,20
GMM,Modern Jazz,Europe,Energy|Primary Energy Use|Other Renewables,EJ/yr,1,2,4,7,10,12
GMM,Modern Jazz,India,Energy|Primary Energy Use|Other Renewables,EJ/yr,0,1,2,4,7,9
GMM,Modern Jazz,United States,Energy|Primary Energy Use|Other Renewables,EJ/yr,0,2,4,5,7,9
GMM,Modern Jazz,World,Energy|Primary Energy Use|Other Renewables,EJ/yr,2,11,23,38,55,74
GMM,Modern Jazz,China,Energy|Primary Energy Use|Total,EJ/yr,106,147,161,160,155,151
GMM,Modern Jazz,Europe,Energy|Primary Energy Use|Total,EJ/yr,120,116,114,112,109,106
GMM,Modern Jazz,India,Energy|Primary Energy Use|Total,EJ/yr,30,44,61,71,80,84
GMM,Modern Jazz,United States,Energy|Primary Energy Use|Total,EJ/yr,94,101,98,85,76,70
GMM,Modern Jazz,World,Energy|Primary Energy Use|Total,EJ/yr,532,621,676,699,708,715
GMM,Modern Jazz,China,Energy|Secondary Energy|Electricity,EJ/yr,15,25,30,37,41,46
GMM,Modern Jazz,Europe,Energy|Secondary Energy|Electricity,EJ/yr,18,20,21,22,24,26
GMM,Modern Jazz,India,Energy|Secondary Energy|Electricity,EJ/yr,4,6,10,13,17,20
GMM,Modern Jazz,United States,Energy|Secondary Energy|Electricity,EJ/yr,16,16,17,19,19,19
GMM,Modern Jazz,World,Energy|Secondary Energy|Electricity,EJ/yr,77,98,116,136,155,175
GMM,Modern Jazz,China,Energy|Secondary Energy|Liquid Derivative of Crude Oil w/o CCS,EJ/yr,17,28,38,34,29,24
GMM,Modern Jazz,Europe,Energy|Secondary Energy|Liquid Derivative of Crude Oil w/o CCS,EJ/yr,33,31,31,30,25,19
GMM,Modern Jazz,India,Energy|Secondary Energy|Liquid Derivative of Crude Oil w/o CCS,EJ/yr,6,11,15,17,19,19
GMM,Modern Jazz,United States,Energy|Secondary Energy|Liquid Derivative of Crude Oil w/o CCS,EJ/yr,34,33,29,22,18,13
GMM,Modern Jazz,World,Energy|Secondary Energy|Liquid Derivative of Crude Oil w/o CCS,EJ/yr,151,173,190,184,172,153
GMM,Modern Jazz,China,Population and Economy|Economy|GDP MER,billion US$2016/yr,6777,12721,21730,33424,47605,63359
GMM,Modern Jazz,Europe,Population and Economy|Economy|GDP MER,billion US$2016/yr,21850,26992,33125,40089,47812,55857
GMM,Modern Jazz,India,Population and Economy|Economy|GDP MER,billion US$2016/yr,1794,3696,7272,13396,22882,36048
GMM,Modern Jazz,United States,Population and Economy|Economy|GDP MER,billion US$2016/yr,15949,19633,24168,29606,36089,43563
GMM,Modern Jazz,World,Population and Economy|Economy|GDP MER,billion US$2016/yr,69498,95394,133923,186746,256381,343106
GMM,Modern Jazz,China,Population and Economy|Population|Total,Millions,1351,1414,1428,1407,1361,1290
GMM,Modern Jazz,Europe,Population and Economy|Population|Total,Millions,816,830,830,822,810,793
GMM,Modern Jazz,India,Population and Economy|Population|Total,Millions,1231,1389,1528,1634,1705,1745
GMM,Modern Jazz,United States,Population and Economy|Population|Total,Millions,310,334,356,374,389,404
GMM,Modern Jazz,World,Population and Economy|Population|Total,Millions,6930,7758,8501,9157,9725,10184
