Model,Scenario,Region,ESP Indicator Name,Unit of Entry,1990,1995,2000,2005,2010,2011,2013,2015,2020,2030
UNFCCC Biennial Reports,With additional measures (BR3),Czech Republic,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"18,29085","15,63187"
UNFCCC Biennial Reports,With additional measures (BR3),Estonia,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"2,1153","1,49165"
UNFCCC Biennial Reports,With additional measures (BR3),European Union,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"881,28002","859,1797"
UNFCCC Biennial Reports,With additional measures (BR3),Finland,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"10,65407","7,19392"
UNFCCC Biennial Reports,With additional measures (BR3),Germany,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"158,43","139,009"
UNFCCC Biennial Reports,With additional measures (BR3),Latvia,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"3,0289","3,26588"
UNFCCC Biennial Reports,With additional measures (BR3),Netherlands,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"29,276","28,887"
UNFCCC Biennial Reports,With additional measures (BR3),Portugal,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"15,04449","14,73693"
UNFCCC Biennial Reports,With additional measures (BR3),Romania,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"17,4355","19,85402"
UNFCCC Biennial Reports,With additional measures (BR3),Slovakia,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"7,15226","7,17041"
UNFCCC Biennial Reports,With additional measures (BR3),Switzerland,Emissions|GHG Emissions by Sector|Transportation,Mt CO2e/yr,,,,,,,,,"14,72873","11,92294"
UNFCCC Biennial Reports,With additional measures (BR3),Bulgaria,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"2,554","2,137"
UNFCCC Biennial Reports,With additional measures (BR3),Canada,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,27,28
UNFCCC Biennial Reports,With additional measures (BR3),Czech Republic,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"4,89468","3,78878"
UNFCCC Biennial Reports,With additional measures (BR3),Estonia,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"0,25116","0,20444"
UNFCCC Biennial Reports,With additional measures (BR3),European Union,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"117,02354","96,46298"
UNFCCC Biennial Reports,With additional measures (BR3),Finland,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"1,62891","1,11247"
UNFCCC Biennial Reports,With additional measures (BR3),Germany,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"8,473","5,494"
UNFCCC Biennial Reports,With additional measures (BR3),Latvia,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"0,66381","0,66408"
UNFCCC Biennial Reports,With additional measures (BR3),Netherlands,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"2,529","1,58"
UNFCCC Biennial Reports,With additional measures (BR3),Portugal,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"8,26747","6,82743"
UNFCCC Biennial Reports,With additional measures (BR3),Romania,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"5,21371","4,27755"
UNFCCC Biennial Reports,With additional measures (BR3),Slovakia,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"1,48772","1,46509"
UNFCCC Biennial Reports,With additional measures (BR3),Switzerland,Emissions|GHG Emissions by Sector|Waste,Mt CO2e/yr,,,,,,,,,"0,79296","0,77366"
UNFCCC Biennial Reports,With additional measures (BR3),Bulgaria,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"34,273","31,505"
UNFCCC Biennial Reports,With additional measures (BR3),Canada,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,376,318
UNFCCC Biennial Reports,With additional measures (BR3),Czech Republic,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"75,5927","65,9406"
UNFCCC Biennial Reports,With additional measures (BR3),Estonia,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"13,91963","10,90562"
UNFCCC Biennial Reports,With additional measures (BR3),European Union,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"2235,68043","1990,35145"
UNFCCC Biennial Reports,With additional measures (BR3),Finland,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"30,67818","22,95664"
UNFCCC Biennial Reports,With additional measures (BR3),Germany,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"403,59","327,367"
UNFCCC Biennial Reports,With additional measures (BR3),Latvia,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"3,92069","3,53536"
UNFCCC Biennial Reports,With additional measures (BR3),Netherlands,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"107,826","93,197"
UNFCCC Biennial Reports,With additional measures (BR3),Portugal,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"25,00667","18,27149"
UNFCCC Biennial Reports,With additional measures (BR3),Romania,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"79,95806","83,93484"
UNFCCC Biennial Reports,With additional measures (BR3),Russia,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"2144,8","2018,6"
UNFCCC Biennial Reports,With additional measures (BR3),Slovakia,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"25,80114","25,69254"
UNFCCC Biennial Reports,With additional measures (BR3),Switzerland,Emissions|Total GHG Emissions|Energy Related,Mt CO2e/yr,,,,,,,,,"20,59944","14,02733"
UNFCCC Biennial Reports,With additional measures (BR3),Bulgaria,Emissions|Total GHG Emissions|Excluding LULUCF,Mt CO2e/yr,,,,,,,,,"53,3255","49,8268"
UNFCCC Biennial Reports,With additional measures (BR3),Canada,Emissions|Total GHG Emissions|Excluding LULUCF,Mt CO2e/yr,,,,,,,,,"690,4","583,4"
UNFCCC Biennial Reports,With additional measures (BR3),Czech Republic,Emissions|Total GHG Emissions|Excluding LULUCF,Mt CO2e/yr,,,,,,,,,"122,13747","107,81008"
UNFCCC Biennial Reports,With additional measures (BR3),Estonia,Emissions|Total GHG Emissions|Excluding LULUCF,Mt CO2e/yr,,,,,,,,,"18,75923","15,19773"
UNFCCC Biennial Reports,With additional measures (BR3),European Union,Emissions|Total GHG Emissions|Excluding LULUCF,Mt CO2e/yr,,,,,,,,,"4179,45657","3871,98362"
UNFCCC Biennial Reports,With additional measures (BR3),Finland,Emissions|Total GHG Emissions|Excluding LULUCF,Mt CO2e/yr,,,,,,,,,"55,91981","43,81028"
UNFCCC Biennial Reports,With additional measures (BR3),Germany,Emissions|Total GHG Emissions|Excluding LULUCF,Mt CO2e/yr,,,,,,,,,"805,623","682,048"
UNFCCC Biennial Reports,With additional measures (BR3),Latvia,Emissions|Total GHG Emissions|Excluding LULUCF,Mt CO2e/yr,,,,,,,,,"11,40202","11,56287"
UNFCCC Biennial Reports,With additional measures (BR3),Netherlands,Emissions|Total GHG Emissions|Excluding LULUCF,Mt CO2e/yr,,,,,,,,,"169,681","153,675"
UNFCCC Biennial Reports,With additional measures (BR3),Portugal,Emissions|Total GHG Emissions|Excluding LULUCF,Mt CO2e/yr,,,,,,,,,"63,01105","52,16319"
UNFCCC Biennial Reports,With additional measures (BR3),Romania,Emissions|Total GHG Emissions|Excluding LULUCF,Mt CO2e/yr,,,,,,,,,"116,25847","122,85389"
UNFCCC Biennial Reports,With additional measures (BR3),Russia,Emissions|Total GHG Emissions|Excluding LULUCF,Mt CO2e/yr,,,,,,,,,2645,"2528,2"
UNFCCC Biennial Reports,With additional measures (BR3),Slovakia,Emissions|Total GHG Emissions|Excluding LULUCF,Mt CO2e/yr,,,,,,,,,"38,87983","38,64722"
UNFCCC Biennial Reports,With additional measures (BR3),Switzerland,Emissions|Total GHG Emissions|Excluding LULUCF,Mt CO2e/yr,,,,,,,,,"45,78374","35,07496"
UNFCCC Biennial Reports,With additional measures (BR3),Bulgaria,Emissions|Total GHG Emissions|Including LULUCF,Mt CO2e/yr,,,,,,,,,"43,2215","43,8078"
UNFCCC Biennial Reports,With additional measures (BR3),Czech Republic,Emissions|Total GHG Emissions|Including LULUCF,Mt CO2e/yr,,,,,,,,,"119,18455","103,93222"
UNFCCC Biennial Reports,With additional measures (BR3),Estonia,Emissions|Total GHG Emissions|Including LULUCF,Mt CO2e/yr,,,,,,,,,"16,61942","13,49406"
UNFCCC Biennial Reports,With additional measures (BR3),Finland,Emissions|Total GHG Emissions|Including LULUCF,Mt CO2e/yr,,,,,,,,,"45,27529","38,44923"
UNFCCC Biennial Reports,With additional measures (BR3),Germany,Emissions|Total GHG Emissions|Including LULUCF,Mt CO2e/yr,,,,,,,,,"834,704","701,222"
UNFCCC Biennial Reports,With additional measures (BR3),Latvia,Emissions|Total GHG Emissions|Including LULUCF,Mt CO2e/yr,,,,,,,,,"13,86715","14,91268"
UNFCCC Biennial Reports,With additional measures (BR3),Netherlands,Emissions|Total GHG Emissions|Including LULUCF,Mt CO2e/yr,,,,,,,,,"164,465","149,375"
UNFCCC Biennial Reports,With additional measures (BR3),Portugal,Emissions|Total GHG Emissions|Including LULUCF,Mt CO2e/yr,,,,,,,,,"55,44401","43,84671"
UNFCCC Biennial Reports,With additional measures (BR3),Romania,Emissions|Total GHG Emissions|Including LULUCF,Mt CO2e/yr,,,,,,,,,"100,21969","112,93775"
UNFCCC Biennial Reports,With additional measures (BR3),Russia,Emissions|Total GHG Emissions|Including LULUCF,Mt CO2e/yr,,,,,,,,,"2259,8","2204,8"
UNFCCC Biennial Reports,With additional measures (BR3),Slovakia,Emissions|Total GHG Emissions|Including LULUCF,Mt CO2e/yr,,,,,,,,,"33,61458","34,11678"
UNFCCC Biennial Reports,With additional measures (BR3),Switzerland,Emissions|Total GHG Emissions|Including LULUCF,Mt CO2e/yr,,,,,,,,,"47,69302","37,53424"
UNFCCC Biennial Reports,With additional measures (BR3),European Union,Transportation|Emissions By Sub-Sector|Aviation,Mt CO2e/yr,,,,,,,,,"145,65719","163,25104"
UNFCCC Biennial Reports,With additional measures (BR3),European Union,Transportation|Emissions By Sub-Sector|Water,Mt CO2e/yr,,,,,,,,,"151,10574","166,69398"
UNFCCC Biennial Reports,With measures (BR2),Australia,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"109,93116",
UNFCCC Biennial Reports,With measures (BR2),Belgium,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"8,44308","8,04375"
UNFCCC Biennial Reports,With measures (BR2),Bulgaria,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"8,32544","8,25333"
UNFCCC Biennial Reports,With measures (BR2),Croatia,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"3,93492","4,06837"
UNFCCC Biennial Reports,With measures (BR2),Czech Republic,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"12,72844","11,02915"
UNFCCC Biennial Reports,With measures (BR2),Denmark,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"6,9943","7,12078"
UNFCCC Biennial Reports,With measures (BR2),Estonia,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"1,18162","1,10201"
UNFCCC Biennial Reports,With measures (BR2),Finland,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"3,9685","3,42057"
UNFCCC Biennial Reports,With measures (BR2),France,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"58,64","57,14"
UNFCCC Biennial Reports,With measures (BR2),Hungary,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"7,89262","7,22519"
UNFCCC Biennial Reports,With measures (BR2),Ireland,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"13,45764","13,07525"
UNFCCC Biennial Reports,With measures (BR2),Italy,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"40,81523","36,89892"
UNFCCC Biennial Reports,With measures (BR2),Japan,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"33,98876","31,7"
UNFCCC Biennial Reports,With measures (BR2),Kazakhstan,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"77,202","112,405"
UNFCCC Biennial Reports,With measures (BR2),Latvia,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"2,2875","2,49247"
UNFCCC Biennial Reports,With measures (BR2),Malta,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"0,20752","0,21311"
UNFCCC Biennial Reports,With measures (BR2),New Zealand,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"37,01797","38,67395"
UNFCCC Biennial Reports,With measures (BR2),Poland,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"47,16412","45,36679"
UNFCCC Biennial Reports,With measures (BR2),Portugal,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"13,26704","11,19699"
UNFCCC Biennial Reports,With measures (BR2),Romania,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"29,06079","34,69841"
UNFCCC Biennial Reports,With measures (BR2),Slovakia,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"4,6661","4,27397"
UNFCCC Biennial Reports,With measures (BR2),Spain,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"37,95","36,935"
UNFCCC Biennial Reports,With measures (BR2),Switzerland,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"4,75186","4,70303"
UNFCCC Biennial Reports,With measures (BR2),Turkey,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"71,21467","91,82492"
UNFCCC Biennial Reports,With measures (BR2),United Kingdom,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"47,95394","45,13809"
UNFCCC Biennial Reports,With measures (BR2),United States,Emissions|GHG Emissions by gas with LULUCF|CH4,Mt CO2e/yr,,,,,,,,,670,682
UNFCCC Biennial Reports,With measures (BR2),Australia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"444,96174",
UNFCCC Biennial Reports,With measures (BR2),Belgium,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"99,65726","110,06116"
UNFCCC Biennial Reports,With measures (BR2),Bulgaria,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"35,94151","30,34913"
UNFCCC Biennial Reports,With measures (BR2),Croatia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"10,85575","13,75359"
UNFCCC Biennial Reports,With measures (BR2),Czech Republic,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"95,51639","82,21255"
UNFCCC Biennial Reports,With measures (BR2),Denmark,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"35,0945","35,40496"
UNFCCC Biennial Reports,With measures (BR2),Estonia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"17,4783","13,94818"
UNFCCC Biennial Reports,With measures (BR2),Finland,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"43,66567","34,26951"
UNFCCC Biennial Reports,With measures (BR2),France,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"282,64","275,27"
UNFCCC Biennial Reports,With measures (BR2),Hungary,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"43,90758","44,52983"
UNFCCC Biennial Reports,With measures (BR2),Ireland,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"40,98643","47,62348"
UNFCCC Biennial Reports,With measures (BR2),Italy,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"340,72293","339,92901"
UNFCCC Biennial Reports,With measures (BR2),Japan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"1261,71051","971,6"
UNFCCC Biennial Reports,With measures (BR2),Kazakhstan,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"239,41","295,701"
UNFCCC Biennial Reports,With measures (BR2),Latvia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"12,65001","15,82791"
UNFCCC Biennial Reports,With measures (BR2),Malta,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"1,43371","1,41268"
UNFCCC Biennial Reports,With measures (BR2),New Zealand,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"10,0512","23,07238"
UNFCCC Biennial Reports,With measures (BR2),Norway,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"22,08013","22,62361"
UNFCCC Biennial Reports,With measures (BR2),Poland,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"285,92342","268,12163"
UNFCCC Biennial Reports,With measures (BR2),Portugal,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"34,53087","29,87092"
UNFCCC Biennial Reports,With measures (BR2),Romania,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"67,75363","76,13622"
UNFCCC Biennial Reports,With measures (BR2),Slovakia,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"27,48001","28,8814"
UNFCCC Biennial Reports,With measures (BR2),Spain,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"278,19","313,659"
UNFCCC Biennial Reports,With measures (BR2),Switzerland,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"39,38532","32,87908"
UNFCCC Biennial Reports,With measures (BR2),Turkey,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"494,05744","790,33843"
UNFCCC Biennial Reports,With measures (BR2),United Kingdom,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,"368,18493","346,52291"
UNFCCC Biennial Reports,With measures (BR2),United States,Emissions|GHG Emissions by gas with LULUCF|CO2,Mt CO2e/yr,,,,,,,,,4218,3976
UNFCCC Biennial Reports,With measures (BR2),Australia,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"25,12517",
UNFCCC Biennial Reports,With measures (BR2),Belgium,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"6,16085","6,09768"
UNFCCC Biennial Reports,With measures (BR2),Bulgaria,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"4,07166","4,67613"
UNFCCC Biennial Reports,With measures (BR2),Croatia,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"2,60282","2,80909"
UNFCCC Biennial Reports,With measures (BR2),Czech Republic,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"7,3924","7,35483"
UNFCCC Biennial Reports,With measures (BR2),Denmark,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"4,9987","4,96717"
UNFCCC Biennial Reports,With measures (BR2),Estonia,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"0,82137","0,87488"
UNFCCC Biennial Reports,With measures (BR2),Finland,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"5,20925","5,23702"
UNFCCC Biennial Reports,With measures (BR2),France,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"44,48","44,19"
UNFCCC Biennial Reports,With measures (BR2),Hungary,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"4,48768","4,31005"
UNFCCC Biennial Reports,With measures (BR2),Ireland,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"7,63259","7,93241"
UNFCCC Biennial Reports,With measures (BR2),Italy,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"19,89363","20,18419"
UNFCCC Biennial Reports,With measures (BR2),Japan,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"21,76211","21,3"
UNFCCC Biennial Reports,With measures (BR2),Kazakhstan,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"15,872","20,571"
UNFCCC Biennial Reports,With measures (BR2),Latvia,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"2,32533","2,55288"
UNFCCC Biennial Reports,With measures (BR2),Malta,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"0,02441","0,01987"
UNFCCC Biennial Reports,With measures (BR2),New Zealand,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"9,38349","9,7117"
UNFCCC Biennial Reports,With measures (BR2),Poland,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"20,43143","20,88648"
UNFCCC Biennial Reports,With measures (BR2),Portugal,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"4,69376","4,72048"
UNFCCC Biennial Reports,With measures (BR2),Romania,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"10,15772","15,38378"
UNFCCC Biennial Reports,With measures (BR2),Slovakia,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"2,42138","2,45883"
UNFCCC Biennial Reports,With measures (BR2),Spain,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"23,601","23,937"
UNFCCC Biennial Reports,With measures (BR2),Switzerland,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"2,4872","2,48538"
UNFCCC Biennial Reports,With measures (BR2),Turkey,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"25,17091","31,10462"
UNFCCC Biennial Reports,With measures (BR2),United Kingdom,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,"26,8039","26,34306"
UNFCCC Biennial Reports,With measures (BR2),United States,Emissions|GHG Emissions by gas with LULUCF|N2O,Mt CO2e/yr,,,,,,,,,338,334
UNFCCC Biennial Reports,With measures (BR2),Australia,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"106,47205",
UNFCCC Biennial Reports,With measures (BR2),Belgium,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"8,44308","8,04375"
UNFCCC Biennial Reports,With measures (BR2),Bulgaria,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"8,31158","8,41373"
UNFCCC Biennial Reports,With measures (BR2),Canada,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,103,104
UNFCCC Biennial Reports,With measures (BR2),Croatia,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"3,93492","4,06837"
UNFCCC Biennial Reports,With measures (BR2),Cyprus,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"0,768","0,894"
UNFCCC Biennial Reports,With measures (BR2),Czech Republic,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"12,65854","10,9592"
UNFCCC Biennial Reports,With measures (BR2),Denmark,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"6,76723","6,85771"
UNFCCC Biennial Reports,With measures (BR2),Estonia,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"1,18138","1,1018"
UNFCCC Biennial Reports,With measures (BR2),European Union,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"439,807","417,847"
UNFCCC Biennial Reports,With measures (BR2),Finland,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"3,9685","3,42057"
UNFCCC Biennial Reports,With measures (BR2),France,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"57,26","55,76"
UNFCCC Biennial Reports,With measures (BR2),Germany,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"48,50532","45,40546"
UNFCCC Biennial Reports,With measures (BR2),Hungary,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"7,88091","7,21113"
UNFCCC Biennial Reports,With measures (BR2),Iceland,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"0,36424","0,3465"
UNFCCC Biennial Reports,With measures (BR2),Ireland,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"12,93657","12,57568"
UNFCCC Biennial Reports,With measures (BR2),Italy,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"40,31113","36,54247"
UNFCCC Biennial Reports,With measures (BR2),Japan,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"33,93291","31,6"
UNFCCC Biennial Reports,With measures (BR2),Kazakhstan,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"77,202","112,405"
UNFCCC Biennial Reports,With measures (BR2),Latvia,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"1,97896","2,15191"
UNFCCC Biennial Reports,With measures (BR2),Liechtenstein,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"0,01774","0,01792"
UNFCCC Biennial Reports,With measures (BR2),Lithuania,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"3,0465","2,88531"
UNFCCC Biennial Reports,With measures (BR2),Malta,Emissions|GHG Emissions by gas without LULUCF|CH4,Mt CO2e/yr,,,,,,,,,"0,20752","0,21311"
