team_id,name,short_name,tla,crest,address,website,founded,club_colors,venue,competition_id,coach_name,coach_nationality,coach_id
5184,CA Peñarol,Peñarol,PEN,https://crests.football-data.org/5184.png,"Palacio Peñarol Contador, Avenida Magallanes 1721 Montevideo 11200",http://www.peñarol.org,1891.0,Black / Yellow,Estadio Campeón del Siglo,2152,Diego Aguirre,Uruguay,11171.0
5347,CS Cristal,Cristal,SPO,https://crests.football-data.org/5347.png,"Calle 18 s/n La Florida, Rímac Lima null",http://www.clubsportingcristal.pe,1926.0,Sky Blue / White,Estadio Alberto Gallardo,2152,Zé Ricardo,Brazil,181529.0
5680,Club Alianza Lima,Alianza Lima,ALI,https://crests.football-data.org/5680.png,null Lima null,http://www.clubalianzalima.com,1901.0,,Estadio Alejandro Villanueva,2152,Pablo Guede,Argentina,220147.0
5683,Cusco FC,Cusco,CUS,https://crests.football-data.org/5683.png,null Cusco null,,2009.0,Sky Blue / White,Estadio Túpac Amaru,2152,Alejandro Orfila,Uruguay,60056.0
6989,CAR Independiente del Valle,Independiente,IDL,https://crests.football-data.org/6989.png,Calle F S/N y Calle I - La Balvina Sangolqui null,http://independientedelvalle.com,1958.0,Black / Blue,Estadio Olímpico Atahualpa,2152,Joaquín Papa,Uruguay,249315.0
6993,CD Universidad Católica,Univ Católica,CAT,https://crests.football-data.org/6993.png,"Avenida Andrés Bello 2782, Las Condes Santiago 755-0006",https://www.cruzados.cl/home,1937.0,White / Blue,Estadio San Carlos de Apoquindo,2152,Daniel Garnero,Argentina,168823.0
7055,Club Nacional de Football,Club Nacional,NAC,https://crests.football-data.org/7055.png,Avenida 8 de Octubre 2847 Montevideo 11200,http://www.nacional.com.uy,1899.0,White / Blue / Red,Estadio Gran Parque Central,2152,Jorge Bava,Uruguay,193020.0
7118,Liverpool FC,Liverpool,LIV,https://crests.football-data.org/7118.png,Avenida Agraciada 4186 Montevideo 11200,http://www.liverpoolfc.com.uy,1915.0,Dark Blue / Black,Estadio Belvedere,2152,Jorge Fossati,Uruguay,127244.0
7119,CD Independiente Medellín,Independiente,DIM,https://crests.football-data.org/7119.png,Carrera 43 A #7-50A Torre Empresarial Dann P.11 Medellín null,http://www.dimoficial.com,1913.0,Red / Blue,Estadio Atanasio Girardot,2152,Alejandro Restrepo,Colombia,119176.0
7580,CA Platense,Platense,PLA,https://crests.football-data.org/7580.png,"Juan Zufriategui 2021 Vicente López, Buenos Aires 1602",http://www.cap.org.ar,1905.0,Brown / White,Estadio Ciudad de Vicente López,2152,Walter Zunino,Argentina,250729.0
7865,Club Always Ready,Always Ready,CAR,https://crests.football-data.org/7865.png,null La Paz null,,1933.0,Red / White,Estadio Municipal El Alto,2152,Marcelo Straccia,Argentina,295220.0
7868,Club Guaraní,Guaraní,GUA,https://crests.football-data.org/7868.png,null Asunción null,http://www.clubguarani.com.py,1903.0,Black / Yellow,Estadio Rogelio Lorenzo Livieres,2152,,,
7912,CD Coquimbo Unido,Coquimbo Unido,COQ,https://crests.football-data.org/7912.png,Calle Edwards 50 Le Llano Coquimbo null,http://www.coquimbounido.cl,1896.0,Yellow / Black,Estadio Bicentenario Francisco Sánchez Rumoroso,2152,Hernán Caputto,Argentina,221771.0
9357,Universidad Central de Venezuela FC,Universidad Central,UCV,https://crests.football-data.org/9357.png,null null null,,,,,2152,Daniel Sasso,Venezuela,273722.0
9373,Club Cerro Porteño,Cerro Porteño,CCP,https://crests.football-data.org/9373.png,null null null,,,,,2152,,,
9377,Universidad Catolica,Universidad Catolica,UNI,https://crests.football-data.org/9377.png,null null null,,,,,2152,Diego Martínez,Ecuador,273899.0
9379,Club Libertad Asuncion,Libertad,CLA,https://crests.football-data.org/9379.png,null null null,,,,,2152,,,
11242,2 de Mayo,2 de Mayo,2DM,https://crests.football-data.org/11242.png,null null null,,,,,2152,,,
11246,Juventud de Las Piedras,CA Juventud,JUV,https://crests.football-data.org/11246.png,null null null,,,,,2152,Sergio Blanco,Uruguay,28773.0
77,Athletic Club,Athletic,ATH,https://crests.football-data.org/77.png,"Ibaigane, Alameda Mazarredo, 23 Bilbao 48009",http://www.athletic-club.eus,1898.0,Red / White / Black,San Mamés,2014,Ernesto Valverde,Spain,15873.0
78,Club Atlético de Madrid,Atleti,ATL,https://crests.football-data.org/78.png,"Paseo Virgen del Puerto, 67 Madrid 28005",http://www.clubatleticodemadrid.com,1903.0,Red / White / Blue,Estadio Wanda Metropolitano,2014,Diego Simeone,Argentina,132.0
79,CA Osasuna,Osasuna,OSA,https://crests.football-data.org/79.png,"Calle del Sadar, s/n Pamplona 31006",http://www.osasuna.es,1920.0,Red / Navy Blue,Estadio El Sadar,2014,Alessio Lisci,Italy,176612.0
80,RCD Espanyol de Barcelona,Espanyol,ESP,https://crests.football-data.org/80.png,"Avenida Baix Llobregat, 100 Cornellà de Llobregat 08940",http://www.rcdespanyol.com,1900.0,Blue / White,RCDE Stadium,2014,Manolo González,Spain,83316.0
81,FC Barcelona,Barça,FCB,https://crests.football-data.org/81.png,Avenida Arístides Maillol s/n Barcelona 08028,http://www.fcbarcelona.com,1899.0,Red / Navy Blue / Orange,Camp Nou,2014,Hansi Flick,Germany,133997.0
82,Getafe CF,Getafe,GET,https://crests.football-data.org/82.png,"Avenida Teresa de Calcuta, s/n Getafe 28903",http://www.getafecf.com,1946.0,Blue / White,Coliseum Alfonso Pérez,2014,Pepe Bordalás,Spain,3155.0
86,Real Madrid CF,Real Madrid,RMA,https://crests.football-data.org/86.png,"Avenida Concha Espina, 1 Madrid 28036",http://www.realmadrid.com,1902.0,White / Purple,Estadio Santiago Bernabéu,2014,Arbeloa,Spain,155925.0
87,Rayo Vallecano de Madrid,Rayo Vallecano,RAY,https://crests.football-data.org/87.png,"Calle del Payaso Fofó, s/n Madrid 28018",http://www.rayovallecano.es,1924.0,White / Red,Estadio del Rayo Vallecano,2014,Iñigo Pérez,Spain,32390.0
88,Levante UD,Levante,LEV,https://crests.football-data.org/88.png,"Calle San Vicente de Paúl, 44 Valencia 46019",http://www.levanteud.com,1909.0,Crimson / Blue,Estadio Ciudad de Valencia,2014,Luís Castro,Portugal,128034.0
89,RCD Mallorca,Mallorca,MAL,https://crests.football-data.org/89.png,"Son Moix, Calle Camí dels Reis, s/n Palma de Mallorca 07011",http://www.rcdmallorca.es,1916.0,Red / Black,Iberostar Estadi,2014,Martín Demichelis,Argentina,193157.0
90,Real Betis Balompié,Real Betis,BET,https://crests.football-data.org/90.png,"Avenida de Heliópolis, s/n Sevilla 41012",http://www.realbetisbalompie.es,1907.0,Green / White,Estadio Benito Villamarín,2014,Manuel Pellegrini,Chile,11630.0
92,Real Sociedad de Fútbol,Real Sociedad,RSO,https://crests.football-data.org/92.png,"Anoeta Pasalekua, 1 San Sebastián 20014",http://www.realsociedad.com,1903.0,Blue / White,Estadio Municipal de Anoeta,2014,Pellegrino Matarazzo,USA,10232.0
94,Villarreal CF,Villarreal,VIL,https://crests.football-data.org/94.png,"Camino Miralcamp, s/n Villarreal 12540",http://www.villarrealcf.es,1923.0,Yellow / Blue,Estadio de la Cerámica,2014,Marcelino,Spain,33156.0
95,Valencia CF,Valencia,VAL,https://crests.football-data.org/95.png,"Plaza del Valencia Club de Fútbol, 2 Valencia 46010",http://www.valenciacf.com,1919.0,White / Orange / Black,Estadio de Mestalla,2014,Carlos Corberán,Spain,149937.0
263,Deportivo Alavés,Alavés,ALA,https://crests.football-data.org/263.png,"Mendizorroza, Paseo Cervantes, s/n Vitoria 01007",http://www.alaves.com,1921.0,Blue / White,Estadio de Mendizorroza,2014,Quique Flores,Spain,180044.0
285,Elche CF,Elche,ELC,https://crests.football-data.org/285.png,"Avenida Manuel Martínez Valero, 3 Elche 03208",http://www.elchecf.es,1923.0,White / Green,Estadio Manuel Martínez Valero,2014,Eder Sarabia,Spain,186597.0
298,Girona FC,Girona,GIR,https://crests.football-data.org/298.png,"Avinguda de Montilivi, 141 Girona 17003",http://www.gironafc.cat,1930.0,Red / White / Blue,Estadi Municipal de Montilivi,2014,Michel,Spain,32129.0
558,RC Celta de Vigo,Celta,CEL,https://crests.football-data.org/558.png,"Calle del Conde de Gondomar, 1 Vigo 36203",http://www.celtavigo.net,1923.0,Sky Blue / White,Estadio de Balaídos,2014,Claudio,Spain,249529.0
559,Sevilla FC,Sevilla FC,SEV,https://crests.football-data.org/559.png,"Calle Sevilla Fútbol Club, s/n Sevilla 41005",http://www.sevillafc.es,1905.0,White / Red,Estadio Ramón Sánchez Pizjuán,2014,Luís García,Spain,21520.0
1048,Real Oviedo,Real Oviedo,OVI,https://crests.football-data.org/1048.png,"Ricardo Vázquez Prada, s/n Oviedo 33013",http://www.realoviedo.es,1926.0,Blue / White,Estadio Nuevo Carlos Tartiere,2014,Jorge Almada,Uruguay,181409.0
758,Uruguay,Uruguay,URY,https://crests.football-data.org/758.svg,Guayaybo 1531 Montevideo 11200,http://www.auf.org.uy,1900.0,Sky Blue / White / Black,,2000,Marcelo Bielsa,Argentina,56079.0
759,Germany,Germany,GER,https://crests.football-data.org/759.svg,Otto-Fleck-Schneise 6 / Postfach 710265 Frankfurt am Main 60492,http://www.dfb.de,1900.0,White / Black,,2000,Julian Nagelsmann,Germany,336.0
760,Spain,Spain,ESP,https://crests.football-data.org/760.svg,"Ramón y Cajal, s/n Las Rozas 28230",http://www.rfef.es,1909.0,Red / Blue / Yellow,,2000,Luis de la Fuente,Spain,192542.0
761,Paraguay,Paraguay,PAR,https://crests.football-data.org/761.svg,Calle Mayor Martínez 1393 Asunción null,http://www.apf.org.py,1906.0,Red / White / Blue,,2000,,,
762,Argentina,Argentina,ARG,https://crests.football-data.org/762.png,"Viamonte 1366/76 Buenos Aires, Buenos Aires 1053",http://www.afa.org.ar,1893.0,Sky Blue / White / Black,,2000,Lionel Scaloni,Argentina,82990.0
763,Ghana,Ghana,GHA,https://crests.football-data.org/ghana.svg,South East Ridge Accra 19338,http://www.ghanafa.org,1957.0,White / Black,,2000,,,
764,Brazil,Brazil,BRA,https://crests.football-data.org/764.svg,"Rua Victor Civita 66 Bloco 1, Edifico 5 Rio de Janeiro, RJ 22775-044",http://www.cbf.com.br/,1914.0,Yellow / Green / Blue,,2000,Carlo Ancelotti,Italy,43919.0
765,Portugal,Portugal,POR,https://crests.football-data.org/765.svg,"Rua Alexandre Herculano, 58 Lisboa 1250-012",http://www.fpf.pt,1914.0,Red / Green,,2000,Roberto Martínez,Spain,10211.0
766,Japan,Japan,JPN,https://crests.football-data.org/766.svg,"JFA House Football Avenue, Bunkyo-ku Tōkyō 113-8311",http://www.jfa.or.jp,1921.0,Blue / White,,2000,Hajime Moriyasu,Japan,83225.0
769,Mexico,Mexico,MEX,https://crests.football-data.org/769.svg,"Colima #373, Colonia Roma Norte, Del. Cuauhtémoc Ciudad de México 6700",http://www.femexfut.org.mx,1927.0,Green / White / Red,,2000,,,
770,England,England,ENG,https://crests.football-data.org/770.svg,"Wembley Stadium, PO Box 1966 London SW1P 9EQ",http://www.thefa.com,1863.0,White / Red / Navy Blue,,2000,Thomas Tuchel,Germany,72766.0
771,United States,USA,USA,https://crests.football-data.org/usa.svg,"1801 South Prairie Ave Chicago, IL 90266",http://www.ussoccer.com,1913.0,White / Navy Blue / Red,,2000,Mauricio Pochettino,Argentina,11609.0
772,South Korea,Korea Republic,KOR,https://crests.football-data.org/772.png,"1-131 Sinmunno, 2-ga Jongno-Gu Seoul 110-062",http://www.kfa.or.kr,1928.0,Red / White / Blue,,2000,Hong Myungbo,South Korea,173877.0
773,France,France,FRA,https://crests.football-data.org/773.svg,87 Boulevard de Grenelle Paris 75738,http://www.fff.fr,1919.0,Blue / White / Red,,2000,Didier Deschamps,France,10187.0
774,South Africa,South Africa,RSA,https://crests.football-data.org/9396.svg,"76 Nasrec Road Johannesburg, Gauteng 2190",http://www.safa.net,1991.0,Gold / Green / Black,,2000,Hugo Broos,Belgium,113599.0
778,Algeria,Algeria,ALG,https://crests.football-data.org/algeria.svg,"Chemin Ahmed Ouaked, BP 39 Dely-Ibrahim Alger 16000",http://www.faf.dz,1962.0,White / Green,,2000,Vladimir Petković,Switzerland,10197.0
779,Australia,Australia,AUS,https://crests.football-data.org/779.svg,"Locked Bag A 4071 Sydney, NSW NSW 1235",http://www.footballaustralia.com.au,1961.0,Gold / Green,,2000,,,
783,New Zealand,New Zealand,NZL,https://crests.football-data.org/783.svg,"North Harbour Stadium, Stadium Drive Auckland null",http://www.nzfootball.co.nz,1891.0,White / Black,,2000,Darren Bazeley,England,259947.0
788,Switzerland,Switzerland,SUI,https://crests.football-data.org/788.svg,Worbstrasse 48 Bern 3000,http://www.football.ch,1895.0,Red / White,,2000,Murat Yakin,Switzerland,32308.0
791,Ecuador,Ecuador,ECU,https://crests.football-data.org/791.svg,Avenida Las Aguas y Calle Alianza Guayaquil 593,http://www.ecuafutbol.org,1925.0,Yellow / Blue / Red,,2000,,,
792,Sweden,Sweden,SWE,https://crests.football-data.org/792.svg,Evenemangsgatan 31 / Box 1216 Solna 17123,http://www.svenskfotboll.se,1904.0,Yellow / Blue,,2000,Graham Potter,England,31097.0
798,Czechia,Czechia,CZE,https://crests.football-data.org/798.svg,Diskařská 2431/4 Praha 16017,http://www.fotbal.cz,1901.0,Red / White / Blue,,2000,Miroslav Koubek,Czech Republic,216348.0
799,Croatia,Croatia,CRO,https://crests.football-data.org/799.svg,"Ulica grada Vukovara, 269 A Zagreb 10000",http://www.hns-cff.hr,1912.0,Red / White / Blue,,2000,Zlatko Dalić,Croatia,10209.0
801,Saudi Arabia,Saudi Arabia,KSA,https://crests.football-data.org/saudi_arabia.svg,"Al Mather Quarter, Prince Faisal bin Fahad Street, P.O. Box 5844 ar-Riyāḍ 11432",http://www.thesaff.com.sa,1956.0,White / Green,,2000,,,
802,Tunisia,Tunisia,TUN,https://crests.football-data.org/tunisia.svg,Stade Annexe d'El Menzah Tunis 1003,http://www.ftf.org.tn,1957.0,White / Red,,2000,Sabri Lamouchi,France,45108.0
803,Turkey,Turkey,TUR,https://crests.football-data.org/803.svg,"Istinye Mahallesi, Darüşşafaka Caddesi, 45 İstanbul 34330",http://www.tff.org,1923.0,Red / White,,2000,,,
804,Senegal,Senegal,SEN,https://crests.football-data.org/senegal.svg,"VDN-Ouest-Foire en face du CICES, Boite postale 13021 Dakar null",http://www.fsfoot.sn,1960.0,White / Green,,2000,,,
805,Belgium,Belgium,BEL,https://crests.football-data.org/805.svg,"145, avenue Houba de Strooper Brussels 1020",https://www.rbfa.be,1895.0,Red / Black / Yellow,,2000,Rudi Garcia,France,45094.0
815,Morocco,Morocco,MAR,https://crests.football-data.org/morocco.svg,"51 bis, Avenue Ibn Sina Rabat 10000",http://www.frmf.ma,1955.0,Red / Green,,2000,,,
816,Austria,Austria,AUT,https://crests.football-data.org/816.svg,"Ernst-Happel-Stadion, Sektor A/F, Meiereistraße 7 Wien 1020",http://www.oefb.at,1904.0,Red / White / Black,,2000,Ralf Rangnick,Germany,59070.0
818,Colombia,Colombia,COL,https://crests.football-data.org/818.svg,Avenida 32 no. 16-22 Bogotá null,http://www.fcf.com.co,1924.0,Yellow / Red / Blue,,2000,Néstor Lorenzo,Argentina,166025.0
825,Egypt,Egypt,EGY,https://crests.football-data.org/825.svg,"5, Gabalaya Street, El Gezira Cairo null",http://www.efa.com.eg,1921.0,Red / White / Black,,2000,,,
828,Canada,Canada,CAN,https://crests.football-data.org/canada.svg,null null null,,,,,2000,Jesse Marsch,USA,59069.0
836,Haiti,Haiti,HAI,https://crests.football-data.org/haiti.svg,Stade Sylvio Cator Port-au-Prince null,http://fhfhaiti.com,1904.0,Blue / White / Red,,2000,Sébastien Migné,France,123774.0
840,Iran,Iran,IRN,https://crests.football-data.org/iran.svg,No. 2/2 Third St. Seoul Avenue Tehrān 19958-7359,http://www.ffiri.ir,1920.0,White / Green / Red,,2000,,,
1060,Bosnia-Herzegovina,Bosnia-H.,BIH,https://crests.football-data.org/bosnia.svg,"Ulica Ferhadija, 30 Sarajevo 71000",http://www.nfsbih.ba,1992.0,White / Blue,,2000,Sergej Barbarez,Bosnia-Herzegovina,196807.0
1836,Panama,Panama,PAN,https://crests.football-data.org/panama.svg,Ciudad Deportiva Irving Saladino - Zona 8 Ciudad de Panamá null,http://www.fepafut.com,1937.0,Red / White / Navy Blue,,2000,Thomas Christiansen,Spain,11429.0
1930,Cape Verde Islands,Cape Verde,CPV,https://crests.football-data.org/cape_verde.svg,"Avenida Cidade de Lisboa / CP 234 Praia, Santiago null",http://www.fcf.cv,1982.0,Blue / White / Red,,2000,Bubista,Cape Verde Islands,144004.0
1934,Congo DR,Congo DR,COD,https://crests.football-data.org/congo_dr.svg,"31, Avenue de la Justice / BP 1284 Kinshasa 1",http://www.fecofa.cd,1919.0,Blue / Yellow / Red,,2000,Sébastien Desabre,France,147881.0
1935,Ivory Coast,Ivory Coast,CIV,https://crests.football-data.org/787.svg,"Treichville Avenue, 1 / BP 1202 Abidjan 01",http://www.fif-ci.com,1960.0,Orange / Green / White,,2000,,,
8030,Qatar,Qatar,QAT,https://crests.football-data.org/8030.svg,"28th Floor, Al Bidda Tower Corniche Street, West Bay Doha P.O. Box 5",http://www.qfa.com.qa,1960.0,Maroon / White,,2000,,,
8049,Jordan,Jordan,JOR,https://crests.football-data.org/8049.png,Al-Hussein Youth City Amman 11196,http://www.jfa.com.jo,1949.0,Red / White,,2000,,,
8062,Iraq,Iraq,IRQ,https://crests.football-data.org/iraq.svg,"Al-Shaab Stadium, P.O. Box 484 Baġdād null",http://www.ifa.iq,1948.0,White / Green,,2000,,,
8070,Uzbekistan,Uzbekistan,UZB,https://crests.football-data.org/8070.png,"C-15, 8/8a Toshkent 100011",http://www.the-uff.com,1946.0,White / Blue / Green,,2000,,,
8601,Netherlands,Netherlands,NED,https://crests.football-data.org/8601.svg,Woudenbergseweg 56-58 / Postbus 515 Zeist 3700 AM,http://www.knvb.nl,1889.0,Orange / White / Blue,,2000,Ronald Koeman,Netherlands,11591.0
8872,Norway,Norway,NOR,https://crests.football-data.org/813.svg,"Serviceboks 1, Ullevaal stadion Oslo 0840",http://www.fotball.no,1902.0,Red / White / Navy Blue,,2000,Ståle Solbakken,Norway,15543.0
8873,Scotland,Scotland,SCO,https://crests.football-data.org/814.svg,Hampden Park Glasgow G42 9AY,http://www.scottishfa.co.uk,1873.0,Navy Blue / White,,2000,Steve Clarke,Scotland,34834.0
9460,Curaçao,Curaçao,CUW,https://crests.football-data.org/curacao.svg,null null null,,,,,2000,Dick Advocaat,Netherlands,9591.0
